"","Variable","Importance","StDev"
"1","TREM2",0.749491818646097,0.0711550228490482
"2","CCL11",0.731684674961117,0.0782936681577427
"3","AGRP",0.638430893376858,0.0757327366005836
"4","CHI3L1",0.580260786437276,0.0753475839376337
"5","GFAP",0.558749498376154,0.0575733345537858
"6","NEFL",0.553566358561842,0.0579708362964548
"7","CRH",0.546192309800397,0.0679149107972613
"8","CNTN2",0.516706521646107,0.0741036019132306
"9","BMP7",0.506759832428428,0.0669937869451652
"10","KLRK1",0.490607263589084,0.0584100207030913
"11","NEFH",0.429617569013728,0.0547901007241167
"12","GDNF",0.40870044458015,0.0496453556092633
"13","IL17B",0.398421441165155,0.0562121578748636
"14","VSNL1",0.392591631416218,0.0570842406759125
"15","CST7",0.386226209971854,0.0487498124412848
"16","VEGFD",0.380858109221511,0.0583691931779138
"17","FGF21",0.370867543128955,0.0543837292753876
"18","TNFRSF13B",0.368985341177528,0.0588860072309592
"19","HBA1",0.364375516525707,0.0587069929093638
"20","NPTXR",0.361177276191947,0.0610350622466568
"21","IL18R1",0.343392244675561,0.048788926451073
"22","TNFSF11",0.330137225064349,0.0530305474835563
"23","FTH1",0.321241397800939,0.0517523267007261
"24","CCL15",0.318202626797975,0.0554802040025524
"25","BST2",0.306330326012454,0.0450720744540066
"26","IL12p70",0.304327074710602,0.0563515557441315
"27","PDLIM5",0.295763655171986,0.0452510723057672
"28","S100A9",0.289165094764028,0.0435414187462922
"29","CCL5",0.27242488280743,0.0498516599468215
"30","KDR",0.270107127401669,0.0425121459245387
"31","LAMP3",0.264659953738933,0.0439252639033755
"32","YWHAZ",0.259958941674016,0.0472988237885549
"33","IL4R",0.256736004268982,0.0434521990005302
"34","CD63",0.252504034660427,0.0491623441019153
"35","TNFSF15",0.250048797211095,0.0535911236102953
"36","CCL21",0.24881453990442,0.0429202904218267
"37","IL7R",0.233092914197237,0.0403839187113689
"38","NPTX1",0.229846750579547,0.048136770266584
"39","IL2",0.223763409000165,0.0521163438880318
"40","HAVCR1",0.21535609416039,0.0429660438796698
"41","CD40",0.209523301335557,0.0318643933248617
"42","NPTX2",0.206884532393065,0.0364466119667524
"43","IL15RA",0.205633816846489,0.0421644709872792
"44","THPO",0.20305827323267,0.0393160170368826
"45","IL5RA",0.200218786705255,0.0365601472064038
"46","MICB",0.190394745836708,0.0380770801563047
"47","FABP3",0.186173997364708,0.0388984897295265
"48","S100B",0.180224061963911,0.0333442394615935
"49","BACE1",0.170441931927854,0.0381452826474005
"50","CCL27",0.169929629917121,0.0334943491646927
"51","GDI1",0.169526540845819,0.0355831739552681
"52","SDC1",0.169439252080354,0.0393153506633546
"53","CSF3",0.168091702151316,0.0419762264772608
"54","CCL26",0.167696180609222,0.0380489439453432
"55","FCN2",0.163778758412572,0.0395969771514407
"56","IL16",0.15792807085326,0.04030514850263
"57","CXADR",0.156300879027108,0.0347990875454666
"58","KLK6",0.153547382416653,0.0370739379620998
"59","ANXA1",0.152741934737767,0.0345318738352785
"60","NTF3",0.151846858960203,0.03398648052719
