"","Feature","Gain","Cover","Frequency"
"1","NEFL",0.364061397826256,0.0168356412792615,0.0106382978723404
"2","GFAP",0.190456641328767,0.0182781074843389,0.013677811550152
"3","CCL11",0.043034288383764,0.0140125288493241,0.0121580547112462
"4","AGRP",0.0387611427605385,0.0209775799538411,0.0197568389057751
"5","IL12p70",0.0281945850540548,0.0191538905374217,0.013677811550152
"6","CHIT1",0.0228074069322659,0.00727415100560501,0.0106382978723404
"7","pTau-181",0.016799842628468,0.00281280909990109,0.00303951367781155
"8","FABP3",0.0152065592239535,0.00925239037256841,0.00911854103343465
"9","CRH",0.0145659662211464,0.00769658753709199,0.0106382978723404
"10","MMP12",0.0140395274185784,0.00695474777448071,0.0060790273556231
"11","TREM1",0.0138839352577131,0.00808811407847016,0.00759878419452888
"12","TREM2",0.0137133261788933,0.00385344543356413,0.00303951367781155
"13","ANXA1",0.012658912757888,0.0068311078140455,0.0106382978723404
"14","CHI3L1",0.0121318829030575,0.0105300032970656,0.00759878419452888
"15","IRAK4",0.0115106193398472,0.0109318331684801,0.00759878419452888
"16","S100A9",0.0105342133462113,0.0103548466864491,0.0106382978723404
"17","CCL13",0.0101462548509375,0.00925239037256841,0.0060790273556231
"18","CXCL16",0.0065612443063159,0.00179277942631058,0.00303951367781155
"19","CD63",0.00627362686612897,0.00564622485987471,0.0060790273556231
"20","TNFSF12",0.00581262365460269,0.00129821958456973,0.00151975683890578
"21","BST2",0.00555099843462163,0.00646018793273986,0.00759878419452888
"22","VEGFD",0.00531758820723482,0.00959240026376525,0.00759878419452888
"23","NEFH",0.00492002893022391,0.00289523574019123,0.00303951367781155
"24","FASLG",0.00479552060443025,0.00364737883283877,0.0060790273556231
"25","TSLP",0.00453445531375429,0.00232855258819651,0.00303951367781155
"26","HAVCR1",0.00439923580789491,0.00224612594790636,0.00455927051671732
"27","THBS2",0.00401303083411138,0.00455407187603033,0.00455927051671732
"28","CLEC4A",0.00397797539198887,0.00697535443455325,0.00911854103343465
"29","IL4R",0.00362107639203624,0.00896389713155292,0.00759878419452888
"30","OSMR",0.00331341553180325,0.00933481701285856,0.00759878419452888
"31","MME",0.00309070209416391,0.00550197823936696,0.0060790273556231
"32","IL7R",0.00303173374100371,0.00402860204418068,0.00455927051671732
"33","POSTN",0.00292755277869776,0.00186490273656446,0.00455927051671732
"34","FLT3LG",0.00274018482365229,0.00355464886251236,0.00455927051671732
"35","IL17B",0.00269255282612877,0.00582138147049126,0.00759878419452888
"36","MUC16",0.00265262490778157,0.0205860534124629,0.013677811550152
"37","IL20",0.00258919712479981,0.000422436531486977,0.00151975683890578
"38","TNFSF15",0.00253268020088349,0.00331767227167821,0.00151975683890578
