"","Feature","Gain","Cover","Frequency"
"1","CCL11",0.266982356890852,0.0407830233475786,0.0253853127833182
"2","GFAP",0.223681289963344,0.0432909987092287,0.0308250226654578
"3","NEFL",0.1556166886431,0.0320552690890365,0.0226654578422484
"4","pTau-181",0.0251893767911837,0.0174421326484889,0.0117860380779692
"5","FABP3",0.0251073155588924,0.01274720277148,0.0099728014505893
"6","CHI3L1",0.016867337149118,0.0176628344803141,0.0181323662737987
"7","FGF23",0.0142403268774117,0.0106471914019917,0.0099728014505893
"8","FASLG",0.0130266718618419,0.00481531269436809,0.00815956482320943
"9","IL12p70",0.0125226756465344,0.0160176026430716,0.0108794197642792
"10","TNFSF15",0.0117359961562325,0.0136567618359717,0.0108794197642792
"11","TREM1",0.0114903874420838,0.0143255552657451,0.0099728014505893
"12","HAVCR1",0.0111999693224633,0.0181109260782622,0.0126926563916591
"13","IL9",0.00958893494749289,0.00953699430856791,0.0108794197642792
"14","CHIT1",0.00859547699165722,0.0207660359944624,0.0126926563916591
"15","VEGFD",0.00853574560095914,0.0166663322699518,0.013599274705349
"16","AGRP",0.00761277584958875,0.0119714023929429,0.014505893019039
"17","NEFH",0.00620971273005487,0.00296944282819366,0.00453309156844968
"18","SELE",0.00556695431101708,0.0144392501488065,0.014505893019039
"19","CCL13",0.005538101675366,0.0104733051102506,0.00725294650951949
"20","CRH",0.005063885160498,0.00431371762203808,0.00815956482320943
"21","PGF",0.0048618260626852,0.0141650448425995,0.013599274705349
"22","TNFRSF8",0.00479107672400169,0.00361148452077607,0.00453309156844968
"23","IL16",0.00458242015918137,0.00551085786133237,0.00543970988213962
"24","IL10",0.0042855814807073,0.00265510991620018,0.00453309156844968
"25","FGF21",0.0038861219171045,0.00538378710967543,0.00634632819582956
"26","TNFRSF13C",0.00371089096936575,0.00880800947011497,0.0099728014505893
"27","TREM2",0.00368677985250907,0.00396594503855594,0.00453309156844968
"28","CXCL10",0.0035184544706939,0.00312995325133926,0.00362647325475975
"29","IL5RA",0.00328245246477206,0.00145796967690589,0.00362647325475975
"30","CNTN2",0.0028494866412853,0.0148137744694796,0.0099728014505893
"31","PDCD1",0.00281331918748895,0.00184586986617443,0.00453309156844968
"32","IL18BP",0.00279684375527933,0.00552423372992784,0.00815956482320943
"33","ANGPT2",0.00279247732281936,0.00219364244965657,0.00543970988213962
"34","SDC1",0.00272120761788316,0.000916246998789484,0.00181323662737987
"35","BMP7",0.00271984701469534,0.00393250536706727,0.00453309156844968
"36","BST2",0.00262404979609878,0.00440066076790862,0.00634632819582956
"37","CD80",0.00253613063614339,0.00468824194271115,0.00815956482320943
"38","SFTPD",0.00242018438660468,0.00150478521699003,0.00271985494106981
"39","IL4R",0.00238812653417121,0.00996502210362285,0.00815956482320943
"40","ANXA1",0.00229382479996362,0.0126803234285026,0.0108794197642792
"41","WNT16",0.00229094016106418,0.00583187870762358,0.00634632819582956
"42","S100A9",0.00218345296325249,0.0070958982898952,0.00725294650951949
"43","CALB2",0.00208003710708613,0.00175223878600617,0.00271985494106981
"44","CST3",0.00190158803573333,0.00336403095175993,0.00453309156844968
"45","IL17B",0.00188628523736738,0.0073567277275068,0.00634632819582956
"46","MUC16",0.00183845507630384,0.0247988603759957,0.0108794197642792
"47","MSLN",0.00180396306327038,0.00239428047858858,0.00362647325475975
"48","OSMR",0.00179510954723924,0.0086140593754807,0.0099728014505893
"49","IL4",0.00177693351463732,0.00468824194271115,0.00453309156844968
"50","CD274",0.00175178306364193,0.00218695451535884,0.00362647325475975
"51","FURIN",0.00174878913103552,0.00797870561719602,0.00725294650951949
"52","IL17F",0.00159171901193118,0.00113026089631695,0.00271985494106981
"53","CST7",0.00158612388099733,0.00343091029473726,0.00634632819582956
"54","SMOC1",0.00155143126099686,0.015656454190994,0.0163191296464189
"55","LAMP3",0.00149872816589552,0.00878125773292403,0.00725294650951949
"56","TNFSF10",0.00148659728850079,0.00163185596864696,0.00271985494106981
"57","KITLG",0.00135607423932796,0.00499588692040689,0.00634632819582956
"58","MPO",0.00135417576456451,0.00206657169799964,0.00453309156844968
"59","CEACAM5",0.00131526904461761,0.00424015034476301,0.00362647325475975
"60","IL2RA",0.00130702475737087,0.000688857232666546,0.000906618313689937
"61","CXADR",0.00127741872023322,0.01675996335012,0.00815956482320943
"62","NPTXR",0.00124510008465004,0.0088748888130923,0.00906618313689937
"63","CX3CL1",0.00123998899956736,0.00254810296743645,0.00181323662737987
"64","THPO",0.00123785997827453,0.0116570694809494,0.00725294650951949
"65","MMP12",0.00123359356743055,0.00273536512777298,0.00453309156844968
"66","WNT7A",0.00113407140886192,0.0147535830608,0.00906618313689937
"67","GDI1",0.00105399367152207,0.00442741250509955,0.00725294650951949
"68","THBS2",0.00104881701932949,0.00279555653645259,0.00453309156844968
"69","VCAM1",0.00104705348737295,0.0109682122482829,0.00634632819582956
"70","LGALS9",0.0010404668747965,0.00153153695418096,0.00271985494106981
"71","CD40",0.00102677793673665,0.000896183195896284,0.00181323662737987
"72","CCL28",0.00102402285899999,0.00356466898069193,0.00362647325475975
"73","NGF",0.000948502348890725,0.000314332911993473,0.000906618313689937
"74","CXCL12",0.000835943596649459,0.00210669930378604,0.00362647325475975
"75","LAG3",0.000828718349924262,0.00236084080709991,0.00453309156844968
"76","AGER",0.000766535511877172,0.00352454137490553,0.00362647325475975
"77","CCL25",0.00076525187708706,0.00086943145870535,0.00271985494106981
"78","TNFSF11",0.000759976027783168,0.00758411749362974,0.00543970988213962
"79","NPTX1",0.00073047449260474,0.00313664118563699,0.00543970988213962
"80","IL2",0.000726350627395349,0.00276880479926165,0.00543970988213962
"81","CCL20",0.000700072642202596,0.00145128174260816,0.00271985494106981
"82","IL7R",0.00068088106794954,0.00138440239963083,0.00271985494106981
"83","CCL8",0.000676982767640955,0.000267517371909338,0.000906618313689937
"84","FLT3LG",0.000662293699500503,0.00103662981614869,0.00271985494106981
"85","MAPT",0.000642213726943427,0.00439397283361088,0.00634632819582956
"86","IRAK4",0.000629513523583777,0.0126535716913117,0.00543970988213962
"87","CCL21",0.00060570798233816,0.00585194251051678,0.00543970988213962
"88","IL1RN",0.000587196291097316,0.000468155400841342,0.000906618313689937
"89","TEK",0.000577614507047662,0.00625321856838078,0.00634632819582956
"90","MMP3",0.000577121794192362,0.00592550978779184,0.00634632819582956
"91","TNFSF18",0.000574428880901471,0.000742360707048414,0.00181323662737987
"92","OSM",0.000561150895551459,0.000314332911993473,0.000906618313689937
"93","LCN2",0.000554198624855782,0.00143790587401269,0.00271985494106981
"94","IL13",0.000538817766066484,0.00233408906990898,0.00362647325475975
"95","LIF",0.00053293724680548,0.00205988376370191,0.00362647325475975
"96","KDR",0.000531199238205591,0.00536372330678223,0.00453309156844968
"97","CD3E",0.000529015163292384,0.000454779532245875,0.000906618313689937
"98","IL36A",0.000508759211731439,0.000916246998789484,0.000906618313689937
"99","IL17A|IL17F",0.000491226365354244,0.0020197561579155,0.00271985494106981
"100","TNFRSF13B",0.000465057125323894,0.0051563973435525,0.00453309156844968
"101","SOD1",0.000463129323680158,0.000434715729352675,0.000906618313689937
"102","CXCL13",0.000451797111981662,0.00586531837911224,0.00543970988213962
"103","VSTM1",0.000447010697768315,0.00296944282819366,0.00543970988213962
"104","TLR3",0.000445009978517505,0.00196625268353364,0.00453309156844968
"105","CD200R1",0.000442672763464373,0.00181243019468577,0.00271985494106981
"106","IFNG",0.000436155763724974,0.00284906001083445,0.00362647325475975
"107","NTF3",0.000401138108284018,0.00280893240504805,0.00453309156844968
"108","CCL26",0.000401003947786043,0.00477518508858169,0.00362647325475975
"109","CALCA",0.000400983329261715,0.0019595647492359,0.00271985494106981
"110","CD200",0.000399407386043782,0.0019194371434495,0.00271985494106981
"111","HLA-DRA",0.000393909273233451,0.00331052747737806,0.00453309156844968
"112","SPP1",0.000379550413730691,0.000300957043398006,0.000906618313689937
"113","CTLA4",0.000374868692201285,0.000635353758284679,0.00181323662737987
"114","TARDBP",0.000373559078340572,0.000996502210362285,0.00181323662737987
"115","TNFRSF9",0.000369006904471305,0.000916246998789484,0.00181323662737987
"116","CSF2",0.000358427436849809,0.00201306822361777,0.00362647325475975
"117","SAA1",0.000357577922760218,0.00150478521699003,0.00181323662737987
"118","Aβ40",0.000344690467383929,0.00914909411929937,0.00725294650951949
"119","FTH1",0.000339190165458827,0.00199300442072457,0.00271985494106981
"120","IL5",0.000335356976546197,0.00430702968774035,0.00181323662737987
"121","IL10RB",0.000322137261819458,0.000334396714886673,0.000906618313689937
"122","MICA",0.000322083173637515,0.00767106063950028,0.00725294650951949
"123","TNFRSF18",0.000315778745044048,0.00193281301204497,0.00453309156844968
"124","APOE4",0.000302473009246447,0.00154491282277643,0.00181323662737987
"125","CXCL14",0.000295563886222342,0.00127739545086709,0.00181323662737987
"126","NPY",0.000294264871086541,0.00624653063408305,0.00543970988213962
"127","CD70",0.000289855353404689,0.00113694883061469,0.00181323662737987
"128","BDNF",0.000279967434228516,0.00508951800057516,0.00362647325475975
"129","PDGFRB",0.000279709888335653,0.00269523752198658,0.00453309156844968
"130","APOE",0.000277970011308584,0.00173217498311297,0.00271985494106981
"131","MMP8",0.000276961124768894,0.000916246998789484,0.00181323662737987
"132","TGFB1",0.000268965632019414,0.00797201768289828,0.00362647325475975
"133","HBA1",0.000267858451357157,0.00450097978237462,0.00362647325475975
"134","BASP1",0.000265871406900396,0.000668793429773346,0.00181323662737987
"135","CTF1",0.000262735451886528,0.00117038850210336,0.00181323662737987
"136","IL34",0.0002538649731696,0.000561786481009611,0.00181323662737987
"137","EGF",0.000250775536422677,0.000454779532245875,0.000906618313689937
"138","TNFSF12",0.000240548431044068,0.00326371193729393,0.00362647325475975
"139","IL32",0.000237985327026879,0.000782488312834815,0.000906618313689937
"140","MICB",0.000233817171485392,0.00036783638637534,0.000906618313689937
"141","CCL22",0.000225637072391907,0.00317676879142339,0.00362647325475975
"142","IL12RB1",0.000225370152294385,0.000628665823986945,0.00181323662737987
"143","NAMPT",0.000224321792487794,0.00145128174260816,0.00362647325475975
"144","Aβ42",0.000222732081645193,0.00294937902530046,0.00181323662737987
"145","IL24",0.000205842181820944,0.000267517371909338,0.000906618313689937
"146","IL15",0.000205717142353214,0.00615958748821252,0.00453309156844968
"147","TAFA5",0.000202386759515881,0.000963062538873618,0.00271985494106981
"148","ANGPT1",0.000202159290743478,0.000942998735980418,0.00181323662737987
"149","SLIT2",0.000195104092833445,0.000642041692582412,0.00181323662737987
"150","SLAMF1",0.000193947369313902,0.00730322425312494,0.00453309156844968
"151","FOLR1",0.000193711927235267,0.0019194371434495,0.00362647325475975
"152","CXCL11",0.000188663089302002,0.000722296904155214,0.000906618313689937
"153","AREG",0.000184163254179474,0.0016385439029447,0.00271985494106981
"154","CCL17",0.000183159776289195,0.000976438407469085,0.00181323662737987
"155","IGF1R",0.000176703023621332,0.00292262728810952,0.00271985494106981
"156","PSEN1",0.000176036763080458,0.00285574794513219,0.00362647325475975
"157","CD63",0.000171227919301804,0.00258823057322285,0.00271985494106981
"158","TNFRSF21",0.000169846037648348,0.00270192545628432,0.00362647325475975
"159","S100A12",0.000169196555819846,0.000568474415307344,0.000906618313689937
