"","Feature","Gain","Cover","Frequency"
"1","GFAP",0.335317088220765,0.192559637953517,0.115151515151515
"2","CCL11",0.29921008025013,0.185541152105546,0.096969696969697
"3","NEFL",0.173365365415797,0.108268773490834,0.058008658008658
"4","FABP3",0.0273461440416265,0.0381989721561709,0.025974025974026
"5","pTau-181",0.0208036316817303,0.0493671857022321,0.0476190476190476
"6","FASLG",0.0129565093466917,0.0155557260105853,0.0329004329004329
"7","HAVCR1",0.0128114691776812,0.0339495282657053,0.0363636363636364
"8","TREM1",0.00989579148527566,0.021101480401933,0.0216450216450216
"9","NEFH",0.00925440300653723,0.0322160006136381,0.0363636363636364
"10","IL9",0.00883112707287203,0.0132545831096111,0.0242424242424242
"11","CHI3L1",0.00753870472104083,0.0214313108844059,0.0225108225108225
"12","IL12p70",0.00723416716454206,0.0120579888011045,0.0233766233766234
"13","IL16",0.00623502267912471,0.0064125182173813,0.00952380952380952
"14","FGF21",0.0054753932948309,0.0126562859553578,0.0329004329004329
"15","CRH",0.00500783552647102,0.0103551430543837,0.0242424242424242
"16","TNFSF15",0.00343153890060042,0.0037355219759147,0.00779220779220779
"17","CHIT1",0.00342457418829627,0.0138068574058449,0.0103896103896104
"18","IL17F",0.00334082309167958,0.0120426478484314,0.0216450216450216
"19","CD274",0.00311330020658871,0.0165989107923602,0.0251082251082251
"20","IL18BP",0.00307393920680944,0.0158318631587022,0.025974025974026
"21","S100A9",0.00300796373845495,0.0152105545754391,0.019047619047619
"22","PDCD1",0.00258037247628958,0.00454859246759224,0.0121212121212121
"23","VEGFD",0.0025208586317983,0.00260796195443737,0.00432900432900433
"24","CXCL10",0.00247021961374383,0.0167369793664187,0.0199134199134199
"25","CNTN2",0.00219907750938385,0.00497813914244075,0.00952380952380952
"26","CCL3",0.00196138784858408,0.00467899056531411,0.00432900432900433
"27","TNFRSF8",0.00176833976416832,0.00184091432077932,0.00346320346320346
"28","KITLG",0.00174456377411123,0.0104471887704226,0.0147186147186147
"29","MSLN",0.00174377621263748,0.0119812840377387,0.0173160173160173
"30","PGF",0.00146556510441588,0.0148040193296004,0.0216450216450216
"31","BMP7",0.00145731567455716,0.00241620004602286,0.00432900432900433
"32","CXCL12",0.00141192188588332,0.010623609726164,0.0164502164502165
"33","OSM",0.00137223765772878,0.00659660964945923,0.0155844155844156
"34","IL10",0.00133512219442664,0.00520058295620158,0.00952380952380952
"35","CTLA4",0.00128730181372281,0.00122727621385288,0.00346320346320346
"36","BST2",0.00121432848475255,0.00717956585103935,0.00779220779220779
"37","AGRP",0.00119876881543887,0.00150341336196978,0.00346320346320346
"38","SDC1",0.00118274331376818,0.00246222290404234,0.0051948051948052
"39","CST3",0.00116001739261067,0.00607501725857176,0.00779220779220779
"40","TNFSF18",0.000955508880134664,0.00752473728618547,0.012987012987013
"41","IL1RN",0.000945376936218512,0.00590626677916699,0.00952380952380952
"42","ANGPT2",0.000918748991955065,0.00222443813760835,0.00432900432900433
"43","TREM2",0.000814642589973615,0.00296847434225665,0.0025974025974026
"44","CCL8",0.000710296675076236,0.00214773337424254,0.00606060606060606
"45","LAMP3",0.000671883539842096,0.0021630743269157,0.0051948051948052
"46","CCL13",0.000433435814744776,0.00100483240009205,0.0025974025974026
"47","IL4R",0.000431108322722212,0.00151875431464294,0.0025974025974026
"48","LGALS9",0.000326996660597189,0.00199432384751093,0.00432900432900433
"49","CD70",0.000314992248635513,0.00434916008284114,0.00779220779220779
"50","AGER",0.000300021515500877,0.00239318861701312,0.00346320346320346
"51","GDF2",0.000288663242799703,0.00092045716038966,0.0025974025974026
"52","CXCL9",0.000284970418190624,0.00142670859860397,0.00173160173160173
"53","LAG3",0.000282596153222265,0.00345171435146123,0.0051948051948052
"54","MMP9",0.000202800312207686,0.00108153716345785,0.0025974025974026
"55","CCL25",0.000185051200243002,0.000721024775638567,0.00173160173160173
"56","CX3CL1",0.000177206726966439,0.00045255810385825,0.000865800865800866
"57","FOLR1",0.00015304162151218,0.00346705530413439,0.00865800865800866
"58","TGFB3",0.000149684534777784,0.00144972002761371,0.0025974025974026
"59","POSTN",0.000129214725259373,0.00110454859246759,0.00173160173160173
"60","UCHL1",0.000127848228542722,0.000797729539004372,0.00173160173160173
"61","TLR3",0.000109126717108397,0.00168750479404771,0.00432900432900433
"62","SFTPD",0.000108017134505434,0.000698013346628826,0.000865800865800866
"63","CD3E",9.31662048643249e-05,0.000352841911482703,0.000865800865800866
"64","CD276",8.07224219683513e-05,0.00102784382910179,0.00173160173160173
"65","IFNA2",2.81665636959888e-05,0.000391194293165606,0.000865800865800866
"66","SMOC1",1.56789475767828e-05,0.000391194293165606,0.000865800865800866
"67","CXCL6",1.22420855911894e-05,0.000322160006136381,0.000865800865800866
