"","Feature","Gain","Cover","Frequency"
"1","GFAP",0.250561032207217,0.0340391359926579,0.0200445434298441
"2","CCL11",0.225938901453426,0.0375299092071192,0.0244988864142539
"3","NEFL",0.169881183730608,0.0202727064145006,0.0111358574610245
"4","FABP3",0.0287826876186294,0.0105542626765872,0.0111358574610245
"5","FGF23",0.0169306632700204,0.00670294011603133,0.0066815144766147
"6","CHI3L1",0.0163989005053202,0.013241994165656,0.0155902004454343
"7","FASLG",0.0150478036996584,0.00699793503556328,0.0133630289532294
"8","pTau-181",0.0141790762910021,0.0048838047789177,0.0066815144766147
"9","TNFSF15",0.0124181921505405,0.00825985774689436,0.0044543429844098
"10","IL9",0.011360799541929,0.0148808548297224,0.0111358574610245
"11","IL16",0.0112251696040053,0.00124553410469042,0.0022271714922049
"12","TREM2",0.010565995976383,0.0098987184109607,0.0111358574610245
"13","AGRP",0.0105645289690832,0.00834180078009768,0.0133630289532294
"14","IL12p70",0.0100684704271582,0.00712904388868858,0.0066815144766147
"15","HAVCR1",0.00982025451532991,0.0072109869218919,0.0066815144766147
"16","CCL3",0.00713793062135944,0.00199941001016094,0.0022271714922049
"17","VEGFD",0.00646901393135306,0.0139139270379232,0.0111358574610245
"18","CHIT1",0.00636249359631425,0.0051951883050903,0.0044543429844098
"19","S100A9",0.00634882525336098,0.0136517093316726,0.0133630289532294
"20","IL18BP",0.00544534515866726,0.00857124127306696,0.0111358574610245
"21","FGF21",0.0053906373212046,0.0130289422793274,0.0111358574610245
"22","SELE",0.00519528624715281,0.00570323511095087,0.0089086859688196
"23","MUC16",0.00489611334114513,0.0188960634566849,0.0133630289532294
"24","BMP7",0.00451178944949906,0.0010324822183618,0.0022271714922049
"25","NEFH",0.00422839874656924,0.00158969484414435,0.0022271714922049
"26","CCL13",0.00422495203740685,0.00717820970861057,0.0066815144766147
"27","PGF",0.00416814108329615,0.0129469992461241,0.0111358574610245
"28","CST3",0.0036764645548877,0.00811236028712839,0.0066815144766147
"29","TNFSF10",0.00349047772976966,0.0036710478875086,0.0044543429844098
"30","PDCD1",0.00342436123504756,0.00145858599101904,0.0044543429844098
"31","CRH",0.00328862175332032,0.00475269592579239,0.0044543429844098
