"","Variable","Importance","StDev"
"1","AGRP",0.680264434930388,0.0613751147934328
"2","CCL11",0.560385336474305,0.0658801507324343
"3","GFAP",0.474488976934823,0.0318987355657347
"4","S100A9",0.453663674278297,0.0721650543852351
"5","VEGFD",0.382496668436888,0.0816795247913979
"6","IL7R",0.381839304104825,0.0577398295030791
"7","NEFL",0.365875309901506,0.0616864422071397
"8","TNFSF11",0.359131901991218,0.0476749897721387
"9","CNTN2",0.34727312787222,0.0617417167511296
"10","SDC1",0.334041810917692,0.0613606668870254
"11","CCL21",0.321131616746261,0.0750821624991734
"12","KLRK1",0.311960163974054,0.044111058758463
"13","CHI3L1",0.299963988233999,0.0541234122640092
"14","IL2",0.286120881329526,0.0453016312194142
"15","FGF21",0.283364841707164,0.0587981252806072
"16","TNFRSF13B",0.282367114805293,0.0573848778290268
"17","BMP7",0.281316625907634,0.0368346810129801
"18","NEFH",0.273457374435203,0.0669851225742767
"19","CST7",0.271872864208272,0.0363874090452387
"20","CD63",0.269307127643387,0.0510404169127258
"21","KDR",0.266209053431293,0.045578114722276
"22","IL4R",0.263063034238654,0.0643224927487558
"23","PDLIM5",0.25559656107208,0.0469382779644998
"24","NPTXR",0.245935071924442,0.0401324511163829
"25","TREM2",0.245824308749411,0.0497845054392465
"26","TNFSF15",0.214106447580202,0.0532167618262757
"27","KLK6",0.211751385535719,0.0444574239171
"28","HBA1",0.211380107349498,0.0641607414901029
"29","MUC16",0.20097735302657,0.0263958373421839
"30","HLA-DRA",0.192145021396555,0.0457379990744671
"31","TNFRSF17",0.178684511458633,0.0487879917408706
"32","GDNF",0.173913727466942,0.0530893914851093
"33","CRH",0.171649794341392,0.0250726318660299
"34","HAVCR1",0.168342528669083,0.0448358818472792
"35","IL9",0.162064717575508,0.0215436776974151
"36","TNFRSF8",0.161061405588224,0.0402797948985447
"37","IGFBP7",0.159249993814254,0.0368399523855435
"38","GOT1",0.155360407192508,0.0354643324182277
"39","GDF2",0.15042005096494,0.0407029299764926
"40","FTH1",0.150101078947416,0.0426669460161176
"41","BACE1",0.146530276421328,0.0427880777376096
"42","THBS2",0.145933390933239,0.0394140682129052
"43","IL12p70",0.145796795295757,0.0241257449703303
"44","BST2",0.144568058776468,0.0340139646536255
"45","IL15RA",0.144402456199088,0.0503105826273386
"46","NPTX2",0.142975233742725,0.0327701282703805
"47","CX3CL1",0.14118827985804,0.0423229170456356
"48","CD80",0.14041745985828,0.0397622885215191
"49","MMP12",0.138119463513214,0.0403639515263091
"50","TAFA5",0.137135229886858,0.0268801508564226
"51","IL1RL1",0.13555404757467,0.0305871779451361
"52","CCL25",0.133726235517165,0.0297931748031103
"53","IL5RA",0.132180956728642,0.0276622083454531
"54","OSMR",0.121134612539065,0.0614697134545825
"55","CEACAM5",0.119388928509151,0.0298841732047685
"56","FLT3LG",0.113765441386307,0.0327168919236519
"57","IL18R1",0.113084430351385,0.0250488707032908
"58","GDI1",0.112482485858219,0.0270735551771226
"59","NPTX1",0.112318940902254,0.0218351343578158
"60","AGER",0.109057018910662,0.0208872071486783
"61","FASLG",0.107778433576467,0.0289659211218996
"62","SMOC1",0.106291673420633,0.0342798680036501
"63","CCL4",0.105578352204642,0.0281858932383534
"64","FABP3",0.104769813415968,0.036459393637351
"65","YWHAZ",0.104523773825092,0.0231055292329907
"66","REST",0.103636164989051,0.0117724784237616
"67","CCL27",0.100953700305374,0.0199278305470521
"68","SELE",0.100739495583141,0.0276594074822002
"69","TREM1",0.100472316041762,0.0304318860965071
"70","FCN2",0.0999132013543348,0.019347322952649
"71","IL3RA",0.099905049725033,0.0292955408758433
"72","CSF1",0.0993735705588548,0.048086106851522
"73","TNFSF9",0.098552804496096,0.0307087416804485
"74","IFNW1",0.0977592385020296,0.0428205864924226
"75","TNFSF10",0.0945946489312037,0.0275243838766376
"76","VSNL1",0.0945936147001069,0.0352285750050877
"77","TNFSF18",0.0936179978811546,0.0296874063943492
"78","MDH1",0.0895275688521165,0.0236065480253557
"79","IKBKG",0.0870927975182716,0.0256251129613561
"80","LAMP3",0.0858104642840633,0.0437516360382004
"81","CXCL9",0.0839973996225857,0.0364842328272365
"82","CD3E",0.0819951882548796,0.0344994458536473
"83","PDGFRB",0.0796674271994089,0.0306081607032836
"84","C1QA",0.0795816435038668,0.0434194572325945
"85","CXCL10",0.0791434948199592,0.0184677469674306
"86","WNT16",0.0754204081328612,0.0268772693837856
"87","SPP1",0.0747223185167076,0.0177892998787753
"88","IL33",0.073647288879214,0.0122960781593616
"89","IL22",0.0734225794851904,0.0202491511894323
"90","CXCL13",0.0729558037381227,0.0320590342441856
"91","S100A12",0.0716653877644466,0.0234380935354755
"92","SAA1",0.0708482475155654,0.0312857008325656
"93","ICOSLG",0.0708362181552527,0.0387006207242416
"94","IL5",0.0695446243417367,0.0197359909833698
"95","CLEC4A",0.0693071033644476,0.0272890798249538
"96","IL17RA",0.067899244968662,0.027642544157968
"97","TEK",0.0672208815873336,0.0273115062337866
"98","IL16",0.0667418543278513,0.0263854664856848
"99","CSF3",0.0635441840977754,0.0166306940744628
"100","IL18",0.0633954083154363,0.0217212472110817
"101","CCL13",0.0613408739964348,0.0266733398712316
"102","CCL2",0.0611779246015267,0.0279120083093351
"103","MAPT",0.0607791294608176,0.0196373913791438
"104","CCL26",0.0603742666890897,0.0233658255449881
"105","PDCD1LG2",0.0600867198686808,0.021929173829316
"106","CXCL5",0.0596291287118649,0.0298360142013799
"107","CSF2RB",0.0579035519367896,0.0275151070718477
"108","SELP",0.0574794459358688,0.0127699142462167
"109","IL1R2",0.0570561747580085,0.0217102389766746
"110","THPO",0.0564844698082924,0.0155857569281811
"111","VCAM1",0.0564533129462525,0.0346133361020391
"112","FGF19",0.0555177336469633,0.0275132063511346
"113","MMP9",0.0552431801361535,0.014092448293723
"114","TNFRSF13C",0.0549077166358568,0.026351827639729
"115","CSF2",0.0540242741794153,0.0156738964326041
"116","IL17B",0.0536000938732727,0.0210160740203131
"117","IFNA2",0.0528407707001386,0.0142038329119683
"118","FGF23",0.0526167851654382,0.0153877381868368
"119","MMP3",0.0525327152575037,0.0228180744246498
"120","IFNG",0.0523319115366796,0.0144958910425834
"121","IL1RN",0.0510229213806803,0.0186128597818545
"122","SLAMF1",0.0505516193365128,0.0132783944262421
"123","SLIT2",0.0503230921328603,0.0224702277269918
"124","pTau-181",0.0501599613017583,0.0245391411274578
"125","IL10",0.0496507495375087,0.0198724719199321
"126","PDCD1",0.0494316661156487,0.021906111506712
"127","CCL19",0.049165546647717,0.0204321608581047
"128","CXADR",0.0488362245923596,0.0326311840905609
"129","IFNA1; IFNA13",0.0485354997938495,0.010064586878231
"130","IL34",0.04832349080811,0.0169391835363467
"131","NPY",0.0481338006210969,0.0165634190554996
"132","pTau-217",0.047958218567628,0.0203751620831252
"133","pTDP43-409",0.0469978908365132,0.0187238689435619
"134","FLT4",0.0467077716141614,0.0123911257505039
"135","VSTM1",0.0466727431074738,0.0167177000419046
"136","IL6",0.0457969531770826,0.00911250795649022
"137","POSTN",0.0456444104179954,0.0195402933967285
"138","IL36G",0.0442175578281629,0.0211091189522288
"139","IL17A",0.0440594219356305,0.0300201851074957
"140","IL17RB",0.0437777290713258,0.0185927605766094
"141","IL32",0.0433515381061923,0.024925082484186
"142","IL10RB",0.042510879517533,0.0122243296078981
"143","CCL7",0.0423356662847577,0.0211956774267998
"144","LAG3",0.0421829864903146,0.0150858968057709
"145","LTA|LTB",0.0418680167379341,0.0133538188901607
"146","Aβ42",0.0410565825813618,0.0242700958817144
"147","SNAP25",0.0404130849666112,0.0198166262208851
"148","Aβ38",0.0401198924597871,0.0159973055140397
"149","CD40",0.0401100356987111,0.0199963872309797
"150","FOLR1",0.0394837333269648,0.0269911426613929
"151","IL13",0.0393025217135796,0.0242337359565838
"152","PTX3",0.0387921630279407,0.0220849655221095
"153","BASP1",0.037456447481996,0.0173593110923846
"154","TNFRSF11B",0.0371221773780038,0.0112613138317168
"155","IL1B",0.0363821263840281,0.0117570491348532
"156","IL15",0.0362613332716013,0.016246123773779
"157","TGFB1",0.0362383230991711,0.0163924990057367
"158","SCG2",0.0360616968964327,0.011673062458444
"159","LILRB2",0.035200204089639,0.0232623623408298
"160","IL4",0.0349425354871236,0.0133507877027165
"161","CSF3R",0.0348438348556358,0.00931676775149521
"162","KITLG",0.0345612390818846,0.0230683641325744
"163","CXCL14",0.0344319546650638,0.0177331637883226
"164","CD27",0.0334652066299605,0.0205533203952039
"165","KNG1",0.0332600617632012,0.00934094753413342
"166","CXCL12",0.0330260896017357,0.0187132445767491
"167","CD83",0.0330180959295523,0.0165520506217215
"168","MSLN",0.0323575201733862,0.01747840845076
"169","LGALS9",0.0319063977068264,0.0127772434598927
"170","APOE",0.0317769390421277,0.0107783389035625
"171","HTT",0.0313551598462001,0.0168497890693592
"172","EGF",0.0303328207872536,0.0053734785905946
"173","OSM",0.030261371288771,0.0156893482469091
"174","PGF",0.0302211978989785,0.0124062479864053
"175","IL27",0.0299259328174425,0.0188484540453103
"176","IL2RB",0.029123884522955,0.00741372410819652
"177","RUVBL2",0.0281673548377155,0.0151464518401145
"178","CD276",0.028030165885334,0.0104392782921745
"179","PRDX6",0.0278309746814448,0.0160249956677196
"180","BDNF",0.0274840507821836,0.0254683606614976
"181","TNFRSF1A",0.0272528716831969,0.00619203833854536
"182","VGF",0.0272118547069756,0.0156054054502811
"183","FGF2",0.0266928661235064,0.0221356281048208
"184","IL1R1",0.026654335728854,0.0196806043183848
"185","MICB",0.0264916310213132,0.0153061644653444
"186","MICA",0.0263553820636148,0.0150710894822819
"187","CD70",0.0262002582350581,0.00629994806550652
"188","ACHE",0.0261217110166407,0.0155147816570364
"189","TIMP1",0.0255930203026676,0.0126260559034155
"190","PDGFA",0.0250431119721494,0.00837745987724132
"191","TIMP2",0.0248847245361814,0.00428653663862262
"192","pTau-231",0.0246813681716866,0.00262927724266293
"193","CCL24",0.024640411338206,0.00767180811803076
"194","TNF",0.024505638542626,0.011071663759283
"195","SNCB",0.0244793584884928,0.0208360386553365
"196","CCL22",0.0242430901206674,0.0149022093924223
"197","MMP1",0.024214042541942,0.0157827109303998
"198","MME",0.0239666985277073,0.0172672355945698
"199","PDGFB",0.0237304338640185,0.0167724060816279
"200","NGF",0.0229062451992977,0.00519845530406004
"201","IL23",0.0225684234601496,0.0121079610592435
"202","CD46",0.0222372877011534,0.0171964701796181
"203","TNFRSF18",0.0221215535680482,0.00673187849705247
"204","SFTPD",0.021248672634916,0.0120391954678751
"205","CCL15",0.0209041698032401,0.00809957516860903
"206","CSF1R",0.0204188042024416,0.00840017562200474
"207","TNFRSF1B",0.0200858821810066,0.0128285866160153
"208","CD93",0.0198188537241891,0.00539796882974368
"209","CXCL2",0.0190350589225178,0.00962524434732156
"210","SIRPA",0.0189771747045305,0.0146986106644636
"211","IL17A|IL17F",0.0187455756083815,0.0105452720007943
"212","TGFB3",0.0187450336201423,0.0153644820710391
"213","ANXA1",0.0186913467813172,0.00889716421310765
"214","IGF1R",0.018538300908184,0.00340701371326824
"215","TNFSF12",0.0184317898430786,0.0058082558877582
"216","CD274",0.0183779547394032,0.0069132763758527
"217","SQSTM1",0.0181093891523981,0.00343949409500718
"218","IL36B",0.0180002498986338,0.00940140448376398
"219","CXCL6",0.0174856208352253,0.00534951713683401
"220","IL11",0.01732431713997,0.00381492403485931
"221","CCL14",0.0172310293564182,0.00696073175134828
"222","TNFSF13",0.0171472232647181,0.0141135706686415
"223","MMP8",0.016977984219233,0.00871918572403961
"224","TLR3",0.016769861926153,0.00762495461803017
"225","S100B",0.0161846928313924,0.0064038659742247
"226","TNFSF14",0.0158010014531712,0.00925535606306687
"227","GZMA",0.0156749090056943,0.010050638823515
"228","CCL5",0.0156746071237672,0.0149888349513017
"229","HGF",0.0154861053906393,0.00832608233590622
"230","GRN",0.0152881190417554,0.00287018074699048
"231","CD200R1",0.0152422771282854,0.0125037139246869
"232","IL36A",0.0152023220468717,0.00781419272632173
"233","ANXA5",0.015026721314826,0.0102102374985524
"234","CXCL8",0.0150198036003247,0.00776679538117895
"235","ENO2",0.0150176027028183,0.00570454072585017
"236","CD4",0.0148931876866556,0.00643771929075768
"237","TNFRSF4",0.0148008411008661,0.0100598853919889
"238","PGK1",0.0146748246488356,0.0103896277147509
"239","LIF",0.0146095302006247,0.00566959680710089
"240","CCL17",0.014581714707026,0.00908833303963761
"241","TIMP3",0.014465479522558,0.0113959445105251
"242","IFNL2; IFNL3",0.0144314951374485,0.00364657335748839
"243","IL12B",0.0143412470347147,0.00316445826246885
"244","PSEN1",0.0139446898451705,0.00644045993208887
"245","CHIT1",0.0138665348182034,0.0110556863827348
"246","IRAK4",0.0138070942317817,0.00591772539068149
"247","MPO",0.0136375410754402,0.00586534774252076
"248","CCL20",0.0135155871795105,0.00607545508543503
"249","CCL28",0.0135029827594081,0.00642602940823951
"250","IL6ST",0.0134849322665295,0.00822315052374069
"251","VEGFA",0.0133346108812511,0.00994105120050956
"252","CCL23",0.0133159652042961,0.00389989924871387
"253","CRP",0.0131323512333134,0.00291046352220572
"254","TNFRSF14",0.0130590644823597,0.00291818658375854
"255","CST3",0.0129600862639533,0.00536901538264483
"256","CXCL11",0.012928550039015,0.00962016706921536
"257","IFNB1",0.0128571385088971,0.0133095116601538
"258","IL17F",0.0123562080346919,0.00960229255171834
"259","GDF15",0.0123546921267073,0.0117606224163993
"260","SFRP1",0.0122958239146501,0.00329180907108694
"261","AGRN",0.012199221624669,0.0048468536767488
"262","APOE4",0.012121410268796,0.00365682177696521
"263","ICAM1",0.0119865706139192,0.00324754417500952
"264","ARSA",0.0116789984538393,0.00747094926521283
"265","CCL3",0.0116225921393043,0.00499166150479625
"266","PARK7",0.0115391596451443,0.00331480865845582
"267","TARDBP",0.0113812563986814,0.00564991866868396
"268","CTLA4",0.0113501585253873,0.0080086399084472
"269","TNFRSF21",0.0111895717068708,0.00275878821408879
"270","pSNCA-129",0.0111495683365001,0.00458385481088264
"271","CNTF",0.0108891555316663,0.00266677236419194
"272","WNT7A",0.010666109715017,0.00471554296083087
"273","GZMB",0.0105421054332186,0.00626665113213648
"274","MERTK",0.0103246119827507,0.0139368327851157
"275","CD40LG",0.0103000261753323,0.0037271341472469
"276","CCL8",0.0102079567981843,0.00326885434015841
"277","ANGPT1",0.0101597545926477,0.00273771616652834
"278","SNCA",0.0101342027293805,0.0108578663294017
"279","CTSS",0.0101071248072852,0.00853146244824787
"280","CXCL1",0.0100288674961492,0.0123815830111679
"281","ANGPT2",0.0099731181317094,0.00364315593995524
"282","CCL16",0.00985051121886924,0.00375279434500771
"283","LTA",0.00984931110807894,0.00401508232503075
"284","IL17C",0.00976678062805991,0.0038534962870372
"285","PTN",0.0095320347047342,0.00331178649792976
"286","TNFSF8",0.0094806267035966,0.00519505251827835
"287","CXCL16",0.00934395305671645,0.00207690588812438
"288","NAMPT",0.00928071505600707,0.003223444111821
"289","IFNL1",0.00927144668110049,0.00249828138239158
"290","TNFSF4",0.00926608026246463,0.00453321666696424
"291","IL24",0.00923179414396378,0.00561503165598886
"292","FLT1",0.00917910481369253,0.00394570224872913
"293","EPO",0.00892062249175822,0.00542850080481228
"294","Oligo-SNCA",0.00886533358036292,0.00600456192467564
"295","TSLP",0.0088531635185964,0.00671728899133653
"296","Aβ40",0.00873027624776137,0.00440477246802375
"297","IL12RB1",0.00863120922449596,0.00178492924994905
"298","IL2RA",0.00846257090740075,0.00645530450861951
"299","LCN2",0.00844450503520005,0.0104379540070685
"300","TNFRSF11A",0.0083997141569573,0.00262743019302581
"301","FURIN",0.00808307452482699,0.00568321849339983
"302","IL18BP",0.00778605801317678,0.00290392543373107
"303","CALB2",0.00778145363186535,0.00212763706110717
"304","CTF1",0.0077042751461831,0.00253570903394351
"305","CALCA",0.00768239784180533,0.00216839802217891
"306","IL6R",0.00755133949187465,0.00323380727582385
"307","VEGFC",0.00749155051089732,0.00854333137744473
"308","CD200",0.00735956844761914,0.00472740315570162
"309","IL7",0.00704853497699709,0.00552732329004068
"310","NCR1",0.00667063164822066,0.00472519013865705
"311","CXCL3",0.00664764051721143,0.00794857572530948
"312","IL19",0.00630009230938056,0.00266221533716125
"313","MIF",0.00628557855743024,0.00219030258870417
"314","CCL1",0.00623484581131448,0.00311819562356465
"315","TNFRSF9",0.00615524514531227,0.00366292706828023
"316","IL13RA2",0.00601094061071938,0.00570104869077306
"317","SOD1",0.00549931919482418,0.00179101831344725
"318","AREG",0.00507936111279426,0.00226202624611521
"319","UCHL1",0.00451929915768758,0.00319615632829237
"320","NTF3",0.00441167489759859,0.00264594896882596
"321","NRGN",0.00408540805807389,0.00298986526658085
"322","IL20",0.00358213735193749,0.00867550446588534
