"","Variable","Importance","StDev"
"1","CNTN2",0.665994427083992,0.0831614443353727
"2","CCL11",0.636579063412441,0.0812502164117937
"3","AGRP",0.603878818647658,0.0639303825700301
"4","NEFL",0.465232129007052,0.0694026018790371
"5","CHI3L1",0.425635553363439,0.066725883746878
"6","FGF21",0.415122245144652,0.0626922395367939
"7","SDC1",0.409707232248177,0.0539444105971445
"8","TREM2",0.408684353633907,0.071930740928615
"9","GFAP",0.376268337744192,0.0698692838771137
"10","TNFSF11",0.366245062414721,0.0650432104629238
"11","BMP7",0.351718172294503,0.0732827513083834
"12","CX3CL1",0.350782172942556,0.0524787460112548
"13","CD63",0.343313403065804,0.0619286672948954
"14","VSNL1",0.342420517972523,0.0587590289238041
"15","HLA-DRA",0.334065874614614,0.0640420641695338
"16","VEGFD",0.327207353277765,0.0655109107454999
"17","IL7R",0.299449554591308,0.056958236066351
"18","CRH",0.285416745946344,0.0509967691564599
"19","FGF23",0.276414768627953,0.0513731096300052
"20","NEFH",0.271523010315186,0.0626787505607962
"21","HBA1",0.266469527237657,0.0617977203012293
"22","YWHAZ",0.264319507945799,0.0526168418314149
"23","OSMR",0.246272239774283,0.0538491656333489
"24","IL15RA",0.231150407572762,0.0507057812092901
"25","IL5RA",0.229384994748075,0.047048593297761
"26","TNFSF18",0.217992756154554,0.050901976363559
"27","CCL21",0.217026977789388,0.0445715763531432
"28","CXCL9",0.216694290619214,0.0441407448549091
"29","KLRK1",0.213191106439352,0.04849911646417
"30","PDLIM5",0.21053694458618,0.040288105586188
"31","CD274",0.205596070387059,0.0515014112981356
"32","TNFRSF8",0.203350500757389,0.0357244976483614
"33","S100A9",0.193576883941529,0.0429414522384373
"34","MUC16",0.181687919736715,0.0413187911029821
"35","MMP12",0.18078002201875,0.0402926410923021
"36","BST2",0.180456862018477,0.0405683438634729
"37","TNFSF9",0.175376350859676,0.042519567885411
"38","NPTX2",0.173393791559999,0.0489078044091019
"39","IL2",0.170917072309664,0.03681031667517
"40","CST7",0.168726907596112,0.0334402766994468
"41","IGFBP7",0.168504819678822,0.0475968286698834
"42","FGF2",0.159248962390092,0.0386845884856901
"43","THPO",0.158904326056364,0.0327614390922591
"44","CCL22",0.158425412244999,0.0393420712971155
"45","IL9",0.154968216081418,0.0428024437573534
"46","IL1RL1",0.15339978873755,0.0421094256663813
"47","FURIN",0.152489145903485,0.0355759468359306
"48","S100A12",0.152233558848699,0.0344112046137423
"49","NPTXR",0.152219901007229,0.0380069889461794
"50","THBS2",0.15143131658458,0.0331603420680687
"51","CSF1",0.146833848021986,0.0327084315729936
"52","FASLG",0.145003889446536,0.0406877838710976
"53","NCR1",0.144355672210797,0.0336865897588373
"54","MMP1",0.142760732976127,0.0474993896752897
"55","TNFSF15",0.141207142705897,0.047068305754479
"56","NTF3",0.139094526425081,0.0374813515557037
"57","FLT3LG",0.134400494083858,0.0425468872926179
"58","IL12p70",0.132358933101727,0.0331180519444816
"59","CSF3",0.132019051137471,0.0370938744902841
"60","CXCL10",0.130813702196164,0.0361838904113418
"61","MDH1",0.126424181051094,0.0340517257957699
"62","UCHL1",0.125594880972007,0.0357166804741731
"63","NGF",0.123126536170828,0.0378666527721634
"64","IL17RA",0.119834395086658,0.0348737849460791
"65","FTH1",0.119301746516904,0.0351311117935165
"66","IL10RB",0.118978940790221,0.027264549633657
"67","SMOC1",0.118436173702306,0.035832800572291
"68","TNFRSF13B",0.117320638983746,0.0288181146439303
"69","GDI1",0.115356200190529,0.0423555589151104
"70","CCL27",0.114872566635444,0.0369926175911822
"71","PDCD1",0.114411954893542,0.0391622426469894
"72","IL4R",0.114270814006271,0.0260678195899041
"73","KLK6",0.113337788404488,0.0327518584421209
