"","name","coefficient"
"20","BMP7",-2.87367226330094
"82","CX3CL1",-2.42552034826816
"276","THPO",-2.41186888216044
"5","AGRP",-2.34541011739854
"195","KLRK1",-2.13722433177419
"58","CD63",-1.91709926871126
"272","TEK",-1.82970116124202
"17","BACE1",-1.76426065588449
"140","IL10RB",-1.73447204482748
"36","CCL22",-1.64771766149637
"255","SDC1",-1.62192713487776
"35","CCL21",-1.57902521059634
"227","NPTXR",-1.53100574498195
"4","AGRN",-1.52963334969749
"189","IL7R",-1.51577374640911
"293","TNFRSF8",-1.46367536296034
"147","IL15",-1.44310375478413
"314","VSNL1",-1.36687214961377
"205","MAPT",-1.29279666366156
"246","PTN",-1.24191722105853
"275","THBS2",-1.19864643842703
"51","CD274",-1.18411554686211
"164","IL1RL1",-1.15465785797607
"295","TNFSF10",-1.14391173915234
"163","IL1R2",-1.13664032261948
"21","BST2",-1.12126734570634
"235","PDCD1",-1.11161538687324
"194","KLK6",-1.10791077179649
"39","CCL25",-1.08900733743534
"286","TNFRSF14",-1.02833265210327
"182","IL4R",-0.98367043608337
"159","IL18R1",-0.965619994330702
"248","REST",-0.96135387640338
"285","TNFRSF13C",-0.895140146663584
"120","GZMA",-0.89347434232078
"318","YWHAZ",-0.89152372935283
"78","CST7",-0.887523549754154
"175","IL33",-0.885083847583754
"102","FCN2",-0.851751511557002
"49","CD200R1",-0.842230781505466
"219","MUC16",-0.809926454775453
"251","S100A9",-0.788823853491805
"290","TNFRSF1B",-0.761512343262351
"61","CD83",-0.759842028858812
"296","TNFSF11",-0.753498163046166
"158","IL18BP",-0.748461384348264
"270","TAFA5",-0.745393050588626
"88","CXCL13",-0.74386545643804
"101","FASLG",-0.72672499563578
"118","GOT1",-0.70990625240472
"3","AGER",-0.705692463728216
"288","TNFRSF18",-0.69709917084971
"94","CXCL6",-0.694666972808349
"136","IGF1R",-0.678226413042493
"256","SELE",-0.622142259576991
"69","CRH",-0.611220261803707
"74","CSF2RB",-0.60903755105119
"106","FGF23",-0.601047810045324
"186","IL6R",-0.581764109714359
"278","TIMP2",-0.580514891126647
"40","CCL26",-0.569531989922149
"75","CSF3",-0.568571021469372
"224","NGF",-0.563672403329462
