"","name","coefficient"
"1","(Intercept)",-4.393110481467
"20","BMP7",-2.75299340133135
"5","AGRP",-2.33604325987615
"276","THPO",-2.24073302070341
"82","CX3CL1",-2.2093290014903
"195","KLRK1",-2.04618320804075
"58","CD63",-1.90690904959436
"272","TEK",-1.76787463039991
"255","SDC1",-1.61541184579288
"17","BACE1",-1.56961494996078
"227","NPTXR",-1.50802984823003
"36","CCL22",-1.5056345202653
"35","CCL21",-1.49431213630703
"189","IL7R",-1.46396702207003
"140","IL10RB",-1.46272277158584
"4","AGRN",-1.44003601558976
"293","TNFRSF8",-1.38733550143162
"314","VSNL1",-1.37794709861433
"147","IL15",-1.35203236926248
"51","CD274",-1.1670513476519
"163","IL1R2",-1.15242045314275
"205","MAPT",-1.11402389012219
"164","IL1RL1",-1.10351305265927
"246","PTN",-1.09808124168323
"21","BST2",-1.08538827121653
"275","THBS2",-1.076287542597
"182","IL4R",-1.06873793119108
"295","TNFSF10",-1.0392264502364
"194","KLK6",-1.02671276844234
"39","CCL25",-1.02074155898448
"235","PDCD1",-0.996668743897274
"286","TNFRSF14",-0.928686108001822
"248","REST",-0.899679204257079
"159","IL18R1",-0.872312544920837
"285","TNFRSF13C",-0.867409749672059
"78","CST7",-0.850393080335744
"318","YWHAZ",-0.841278537826203
"102","FCN2",-0.826722192522341
"49","CD200R1",-0.815532804827196
"219","MUC16",-0.807186470725674
"120","GZMA",-0.800376599614913
"296","TNFSF11",-0.774743126042583
"251","S100A9",-0.760738031396541
"3","AGER",-0.753465742885136
"175","IL33",-0.737918972373636
"118","GOT1",-0.730568105914026
"101","FASLG",-0.716314338639193
"158","IL18BP",-0.697647716810018
"61","CD83",-0.689352203061333
"88","CXCL13",-0.677318850358853
"270","TAFA5",-0.672823377322305
"256","SELE",-0.665984265372487
"290","TNFRSF1B",-0.657960431632027
"94","CXCL6",-0.647174109069652
"288","TNFRSF18",-0.63272035783685
"224","NGF",-0.617175048916382
"69","CRH",-0.596157281721179
"74","CSF2RB",-0.59090025863843
"40","CCL26",-0.572044648292924
"75","CSF3",-0.562472298980692
"106","FGF23",-0.558909273683445
