"","name","coefficient"
"1","(Intercept)",-29.3346490298506
"5","AGRP",-2.14144360987813
"20","BMP7",-1.92962294533305
"58","CD63",-1.7171781443501
"82","CX3CL1",-1.56916727209385
"195","KLRK1",-1.41629275555268
"276","THPO",-1.39937572022214
"35","CCL21",-1.39305794664713
"255","SDC1",-1.38926885074159
"227","NPTXR",-1.30911316484099
"51","CD274",-1.22746189651435
"314","VSNL1",-1.21466686535096
"272","TEK",-1.18214823843303
"189","IL7R",-1.17635333047708
"182","IL4R",-1.12662417344196
"163","IL1R2",-0.991959746777581
"36","CCL22",-0.950663880169897
"293","TNFRSF8",-0.929459817876019
"3","AGER",-0.900105590413129
"4","AGRN",-0.879338208426766
"21","BST2",-0.859279870761114
"140","IL10RB",-0.857915043495136
"147","IL15",-0.840821933151134
"118","GOT1",-0.815552844697487
"296","TNFSF11",-0.774292842629449
"164","IL1RL1",-0.77153904732785
"39","CCL25",-0.768051652165879
"17","BACE1",-0.750919446497808
"49","CD200R1",-0.729564328492878
"78","CST7",-0.721542265801088
"256","SELE",-0.709512798171711
"219","MUC16",-0.700959618893385
"101","FASLG",-0.6868514208149
"61","CD83",-0.658256233327149
"120","GZMA",-0.656115966580004
"102","FCN2",-0.638853486767736
"251","S100A9",-0.632503216622329
"246","PTN",-0.616817497757594
"194","KLK6",-0.601288850562305
"285","TNFRSF13C",-0.591139122785912
"224","NGF",-0.577778119173704
"94","CXCL6",-0.573643750028266
"318","YWHAZ",-0.565735641316597
"158","IL18BP",-0.560489430195608
"295","TNFSF10",-0.558858274566383
"152","IL17B",-0.55544880757469
"159","IL18R1",-0.553449613353948
"275","THBS2",-0.547843387831422
"88","CXCL13",-0.545083281036873
"40","CCL26",-0.535201432886866
"69","CRH",-0.518528796723221
"248","REST",-0.513125775719319
"235","PDCD1",-0.503003451017504
"74","CSF2RB",-0.496016734386221
"90","CXCL16",-0.486295317046909
"34","CCL20",-0.483056297132469
"75","CSF3",-0.474232650618147
"106","FGF23",-0.453493272346101
"71","CSF1",-0.420041185143423
"98","ENO2",-0.40784622603261
"62","CD93",-0.401211520152687
"196","KNG1",-0.392337012593665
"66","CLEC4A",-0.385739881690205
"171","IL27",-0.382240677482283
"53","CD3E",-0.368311483783878
"83","CXADR",-0.365135227579543
"247","PTX3",-0.360508170377433
"116","GDNF",-0.338538921495701
"10","APOE",-0.327612828006937
"89","CXCL14",-0.322030396671261
"209","MICB",-0.292234468852749
"240","PDLIM5",-0.287971283432874
"231","OSM",-0.287345927404689
"205","MAPT",-0.285959509433927
"270","TAFA5",-0.279621685974891
"286","TNFRSF14",-0.276023070694934
"168","IL22",-0.27249172722486
"131","IFNB1",-0.262516682355856
"175","IL33",-0.258840831298086
"201","LIF",-0.257823964543423
"12","AREG",-0.250770017755505
"290","TNFRSF1B",-0.245877926049058
"32","CCL19",-0.243663218514551
"142","IL12B",-0.241491005287989
"250","S100A12",-0.233635898849039
"24","CALCA",-0.23209003778091
"178","IL36B",-0.229883895032192
"156","IL17RB",-0.229068718809348
"160","IL19",-0.224594718984383
"132","IFNG",-0.219011028842667
"291","TNFRSF21",-0.21583990337749
