"","name","coefficient"
"1","(Intercept)",-7.52508260722531
"5","AGRP",-2.93787955865161
"9","BMP7",-2.86439284407661
"26","CD63",-2.44782408030108
"40","CX3CL1",-2.27995968495216
"101","KLRK1",-2.17131871705535
"143","THPO",-2.00164120128157
"118","NPTXR",-1.96777825671049
"19","CCL22",-1.77727497535363
"131","SDC1",-1.66806580573383
"24","CD274",-1.43391555287746
"150","TNFRSF8",-1.43192046319962
"18","CCL21",-1.36630068977131
"96","IL7R",-1.24216081047224
"10","BST2",-1.17577053490042
"160","VSNL1",-1.10162849503079
"61","GZMA",-1.09289811093356
"141","TEK",-1.08661285415587
"60","GOT1",-1.0553747735799
"73","IL15",-1.04024401314473
"20","CCL25",-0.980443306730927
"69","IL10RB",-0.948851603691608
"85","IL1RL1",-0.939736855917082
"38","CST7",-0.939131884248313
"84","IL1R2",-0.862572780063106
"4","AGRN",-0.802969658160689
"29","CD83",-0.779629443334415
"129","S100A9",-0.774940185855218
"113","MUC16",-0.771451883503372
"36","CSF3",-0.679275251740803
"108","MAPT",-0.666080017287321
"53","FGF23",-0.661656026792387
"21","CCL26",-0.651566108467026
"49","FCN2",-0.64446336758066
"7","BACE1",-0.571040299732394
"146","TNFRSF13C",-0.569764012051686
"45","CXCL6",-0.556320351384937
"80","IL18BP",-0.553802783028881
"35","CSF2RB",-0.552432427454813
"3","AGER",-0.530421572537658
"152","TNFSF11",-0.525086119128727
"132","SELE",-0.482252698337102
"127","REST",-0.472915017145904
"125","PTN",-0.459140278790651
"163","YWHAZ",-0.44275366637448
"126","PTX3",-0.433034520598066
"151","TNFSF10",-0.403230230804011
"123","PDLIM5",-0.375865067365376
"93","IL4R",-0.375834966361055
"58","GDNF",-0.353959964722493
"48","FASLG",-0.34926660767321
"17","CCL20",-0.348122700111393
"142","THBS2",-0.345072521682716
"34","CRH",-0.341462073530545
"81","IL18R1",-0.334225536863798
"43","CXCL13",-0.321739731093638
"91","IL27",-0.315786959643347
"148","TNFRSF1B",-0.282559336639881
"88","IL22",-0.248258642966626
"25","CD3E",-0.214313359705231
"92","IL33",-0.214064071961083
"15","CCL19",-0.209572333829443
"82","IL19",-0.202181761406773
"65","IFNB1",-0.150591217393113
"122","PDCD1",-0.146858240081174
"44","CXCL14",-0.14355792382279
"66","IFNG",-0.134764697584101
"128","S100A12",-0.112684742111733
"76","IL17A",-0.107636846799693
"78","IL17F",-0.0879130780808492
"90","IL24",-0.0742941113178064
"86","IL1RN",-0.0677277384520979
"77","IL17B",-0.0521997651426249
"64","IFNA1; IFNA13",-0.0466598318419044
"137","SPP1",-0.0382144272678083
"138","SQSTM1",-0.0333282856181998
"119","NTF3",-0.0253789910953083
"139","TAFA5",-0.0205931724355283
"106","LIF",-0.0181993845757868
"42","CXCL11",-0.00165996383568885
"109","MICB",-0.000681593273764908
"154","TNFSF18",0.00133165279910408
"68","IKBKG",0.0115351305338493
"140","TARDBP",0.0160024733706332
"95","IL6ST",0.0195427235474444
"39","CTSS",0.0210250190596176
"89","IL23",0.0215992381638364
"6","Aβ42",0.023995935968308
"32","CHIT1",0.0436036920711807
"136","SNCA",0.0469347346105283
"28","CD80",0.0553780861155942
"130","S100B",0.0791162912518088
"23","CCL4",0.082747979294498
"102","LAG3",0.0840861645966209
"162","WNT7A",0.0875666781623813
"98","IRAK4",0.0941152889019807
"8","BASP1",0.0968883080616716
"47","FABP3",0.107366028967881
"50","FGF19",0.116126123410187
"110","MME",0.120855141624117
"116","NPTX1",0.123079696013442
"149","TNFRSF4",0.123593917097496
"71","IL12p70",0.12544021689518
"121","PARK7",0.193383415678195
"135","SMOC1",0.200261175094242
"72","IL13",0.205866691118499
"134","SFTPD",0.211901207418202
"63","HLA-DRA",0.21721720308594
"111","MMP1",0.2295062662366
"105","LGALS9",0.237200202486314
"62","HBA1",0.238740169936278
"13","CCL14",0.323554221116884
"99","KDR",0.36365949077257
"67","IGFBP7",0.364538420479364
"114","NEFH",0.374696101700223
"164","pTau-181",0.425763756778197
"27","CD70",0.436776473411521
"55","FTH1",0.468118386834914
"83","IL1R1",0.477379195697581
"133","SELP",0.477712356019793
"79","IL18",0.512260208848144
"75","IL16",0.535077908469865
"51","FGF2",0.567377272643669
"52","FGF21",0.574107120118985
"97","IL9",0.574719955413055
"14","CCL15",0.581096578036225
"16","CCL2",0.591705877746376
"70","IL12RB1",0.669654848074574
"41","CXCL10",0.673611046841289
"57","GDI1",0.693866380566882
"30","CEACAM5",0.734252419551109
"117","NPTX2",0.743368747733095
"115","NEFL",0.804825841516262
"161","WNT16",0.808372243470677
"46","CXCL9",0.817877237357843
"147","TNFRSF17",0.841928013898366
"31","CHI3L1",0.998080676455159
"144","TNFRSF11B",1.00075250089252
"56","FURIN",1.00642761262759
"12","CCL13",1.01070498583515
"112","MMP12",1.05349142273394
"156","TREM1",1.05452481046945
"104","LCN2",1.06526321339863
"87","IL2",1.09351923064923
"2","ACHE",1.09788664734406
"54","FLT3LG",1.16850448664804
"145","TNFRSF13B",1.21077248955936
"33","CNTN2",1.2185258342405
"103","LAMP3",1.22526667067456
"59","GFAP",1.32139871215985
"22","CCL27",1.32354241731132
"124","PGF",1.33834617574195
"155","TNFSF9",1.33930824890949
"94","IL5RA",1.36551489904454
"100","KITLG",1.50239523737495
"107","LILRB2",1.52029143397438
"74","IL15RA",1.60508696672234
"37","CST3",1.76651312928023
"120","OSMR",1.93937465778076
"153","TNFSF15",2.36438535487708
"11","CCL11",2.6196030810248
"158","VCAM1",2.88312271845973
"159","VEGFD",2.96561293328312
"157","TREM2",3.09942611494029
