"","name","coefficient"
"1","(Intercept)",-28.2135025036305
"5","AGRP",-2.10515319615443
"20","BMP7",-2.0242769140774
"58","CD63",-1.73321297874086
"276","THPO",-1.60500671710588
"195","KLRK1",-1.57407531445093
"82","CX3CL1",-1.47723833398948
"255","SDC1",-1.46830350646827
"227","NPTXR",-1.36438313751276
"272","TEK",-1.3343709346398
"35","CCL21",-1.27364237836172
"189","IL7R",-1.23598537039611
"314","VSNL1",-1.2334781999931
"182","IL4R",-1.18905331879888
"163","IL1R2",-1.053204460709
"147","IL15",-1.00164566472466
"293","TNFRSF8",-0.998885863452908
"51","CD274",-0.981350283211519
"36","CCL22",-0.977516823564032
"21","BST2",-0.862964540536945
"4","AGRN",-0.860034479385927
"3","AGER",-0.827807218975148
"164","IL1RL1",-0.824329420925808
"17","BACE1",-0.808570071212633
"140","IL10RB",-0.802292376085413
"296","TNFSF11",-0.788238510481556
"224","NGF",-0.755069062499572
"39","CCL25",-0.753375529420453
"118","GOT1",-0.750824505388395
"256","SELE",-0.738995229737951
"194","KLK6",-0.722324318734199
"219","MUC16",-0.717859459069962
"246","PTN",-0.703502784303281
"78","CST7",-0.701512768436999
"285","TNFRSF13C",-0.699887623523393
"49","CD200R1",-0.695952278961688
"275","THBS2",-0.692825363868417
"235","PDCD1",-0.669761238671258
"102","FCN2",-0.669598643710567
"295","TNFSF10",-0.666520151812753
"101","FASLG",-0.663815996812619
"248","REST",-0.647219875903606
"251","S100A9",-0.636206006296362
"159","IL18R1",-0.611757055785334
"318","YWHAZ",-0.595641466871269
"158","IL18BP",-0.591085482722798
"120","GZMA",-0.567611727277113
"69","CRH",-0.539537307525661
"152","IL17B",-0.525613229501723
"94","CXCL6",-0.520012494529915
"205","MAPT",-0.510637379993118
"88","CXCL13",-0.510224627708053
"40","CCL26",-0.509477308770202
"286","TNFRSF14",-0.50767927340351
"61","CD83",-0.483589842930354
"75","CSF3",-0.476075073456244
"74","CSF2RB",-0.470515454780118
"106","FGF23",-0.449052269384298
"247","PTX3",-0.445265806119049
"90","CXCL16",-0.438120385242204
"270","TAFA5",-0.432902904962321
"171","IL27",-0.394270935910996
"34","CCL20",-0.393711509510991
"66","CLEC4A",-0.37826765897133
"209","MICB",-0.374426617615205
"53","CD3E",-0.370025671250337
"175","IL33",-0.365030608645125
"116","GDNF",-0.345487461974071
"196","KNG1",-0.34284384033923
"288","TNFRSF18",-0.33105282514448
"98","ENO2",-0.328991573388528
"10","APOE",-0.324239425384245
"262","SLIT2",-0.32132822954996
"89","CXCL14",-0.320840332836922
"290","TNFRSF1B",-0.320320079471198
"291","TNFRSF21",-0.317254726628057
"231","OSM",-0.308953594413622
"240","PDLIM5",-0.30868388074572
"201","LIF",-0.29598023819994
"168","IL22",-0.278981736132721
"237","PDGFA",-0.261322767589194
"178","IL36B",-0.259681408591038
"131","IFNB1",-0.251705867131878
"278","TIMP2",-0.251104246209573
"160","IL19",-0.248267488194562
"132","IFNG",-0.244821663820967
"142","IL12B",-0.243969343862969
"71","CSF1",-0.236217287736854
"269","SQSTM1",-0.235129897575803
"250","S100A12",-0.234493773585881
