"","name","coefficient"
"20","BMP7",-2.53418235365169
"82","CX3CL1",-2.45778342003282
"5","AGRP",-2.40885650212056
"276","THPO",-1.97138066265187
"58","CD63",-1.91300630304623
"195","KLRK1",-1.79693469429863
"35","CCL21",-1.74366570071704
"51","CD274",-1.74279698424879
"140","IL10RB",-1.70704746174272
"227","NPTXR",-1.52364378748204
"255","SDC1",-1.51735093531981
"36","CCL22",-1.45686234571135
"272","TEK",-1.4373632412471
"17","BACE1",-1.41818936443295
"4","AGRN",-1.40783371285048
"189","IL7R",-1.3633461961221
"314","VSNL1",-1.31604545423239
"293","TNFRSF8",-1.25900486506424
"61","CD83",-1.12293146157926
"39","CCL25",-1.09386127060964
"120","GZMA",-1.09226514890533
"182","IL4R",-1.06101907976677
"21","BST2",-1.04921915539691
"147","IL15",-1.02252187347864
"164","IL1RL1",-1.02157747102728
"118","GOT1",-0.98284574527981
"246","PTN",-0.954614327062251
"163","IL1R2",-0.950524590712501
"78","CST7",-0.92897461447978
"194","KLK6",-0.90397155464174
"3","AGER",-0.896652355942945
"159","IL18R1",-0.883358587990116
"136","IGF1R",-0.858512994783374
"295","TNFSF10",-0.834758448345662
"219","MUC16",-0.805001431713606
"251","S100A9",-0.799948775233134
"94","CXCL6",-0.797146700151403
"102","FCN2",-0.7931957533686
"318","YWHAZ",-0.787638165791595
"275","THBS2",-0.777846519850077
"88","CXCL13",-0.76158161359926
"296","TNFSF11",-0.73920557488405
"49","CD200R1",-0.738389895352819
"101","FASLG",-0.720470471661632
"205","MAPT",-0.706432318982797
"158","IL18BP",-0.701888228665315
"235","PDCD1",-0.67900609181861
"248","REST",-0.669859525905876
"74","CSF2RB",-0.647618813890141
"40","CCL26",-0.639608552983104
"285","TNFRSF13C",-0.634522350213736
"152","IL17B",-0.630985508983522
"256","SELE",-0.623486363670831
"98","ENO2",-0.601563640627357
"106","FGF23",-0.597912311303435
"75","CSF3",-0.59300969423217
"69","CRH",-0.578884957807142
"90","CXCL16",-0.560243905415356
"175","IL33",-0.556145054796866
"1","(Intercept)",-0.550806324908692
"62","CD93",-0.54858837554899
"290","TNFRSF1B",-0.526563896825948
"34","CCL20",-0.515754474614871
"171","IL27",-0.486696052764195
"53","CD3E",-0.45859348483645
"186","IL6R",-0.424285909659669
"66","CLEC4A",-0.422694100038273
"72","CSF1R",-0.414868680120832
"270","TAFA5",-0.40623685556887
"109","FLT4",-0.404193230540079
"308","UCHL1",-0.394493846156337
"156","IL17RB",-0.39110661595281
"196","KNG1",-0.373269018256539
"286","TNFRSF14",-0.372986282683286
"142","IL12B",-0.369904428719142
"201","LIF",-0.357303046823842
"206","MDH1",-0.356753690292343
"83","CXADR",-0.351269828062626
"240","PDLIM5",-0.347885620903037
"116","GDNF",-0.346835697258914
"247","PTX3",-0.34104604560252
"47","CCL8",-0.334327398579831
"288","TNFRSF18",-0.330613736316637
"224","NGF",-0.321528670718944
"131","IFNB1",-0.307127494867929
"160","IL19",-0.3044772441515
"168","IL22",-0.297827948873791
"209","MICB",-0.294267711738386
"10","APOE",-0.292529550417527
"129","IFNA1; IFNA13",-0.288282456727014
"9","ANXA5",-0.2859564772962
"237","PDGFA",-0.280350822472643
"89","CXCL14",-0.274910152891566
"110","FOLR1",-0.272817014436755
"231","OSM",-0.272775661842441
"12","AREG",-0.259604575090181
"99","EPO",-0.259376286627093
"84","CXCL1",-0.258993888442391
"132","IFNG",-0.257341882836393
"133","IFNL1",-0.255692731472685
"278","TIMP2",-0.253570824445186
"19","BDNF",-0.245502110320101
"150","IL17A",-0.242451507177381
"250","S100A12",-0.241555993426822
"86","CXCL11",-0.238034010645846
"31","CCL17",-0.236630627602807
"124","HGF",-0.231759708072781
"262","SLIT2",-0.230489887380601
"7","ANGPT2",-0.212408436078947
"165","IL1RN",-0.205600576742291
"230","NTF3",-0.202649340647235
"181","IL4",-0.19956822319126
"24","CALCA",-0.19709321953929
"56","CD40LG",-0.19109526840171
"30","CCL16",-0.189782406246734
"32","CCL19",-0.188722869091212
"269","SQSTM1",-0.187760247022866
"268","SPP1",-0.185046334639478
"46","CCL7",-0.182455421359811
"71","CSF1",-0.181711358380093
"154","IL17F",-0.176348714609983
"153","IL17C",-0.1759970355548
"70","CRP",-0.159922142355494
"170","IL24",-0.158346978812239
"228","NPY",-0.155234963135089
"315","VSTM1",-0.151871853151537
"155","IL17RA",-0.144566524678439
"38","CCL24",-0.144559751928153
"97","EGF",-0.142353961254648
"239","PDGFRB",-0.140741840665252
"281","TNF",-0.131472583883209
"185","IL6",-0.127941346051694
"95","CXCL8",-0.120276841975971
"174","IL32",-0.118660205728361
"8","ANXA1",-0.087022502684848
"267","SOD1",-0.0847936266173307
"320","pTDP43-409",-0.0845879402360514
"45","CCL5",-0.0764252079369286
"54","CD4",-0.0758884151343381
"76","CSF3R",-0.0708861680830838
"249","RUVBL2",-0.069119867254582
"15","Aβ40",-0.0628266395830316
"91","CXCL2",-0.0597534449647458
"48","CD200",-0.0510187014443095
"245","PSEN1",-0.0487462799211863
"180","IL3RA",-0.0481844686534088
"291","TNFRSF21",-0.0463656523741534
"121","GZMB",-0.04317686915388
"280","TLR3",-0.0424495809203586
"215","MMP8",-0.0326345796263295
"79","CTF1",-0.0317995834601534
"23","CALB2",-0.0315418684682523
"11","APOE4",-0.0239226432918846
"242","PGK1",-0.0232386833367395
"161","IL1B",-0.0211316101857409
"134","IFNL2; IFNL3",-0.00504044302769261
"178","IL36B",-0.00152807977608713
"128","ICOSLG",-0.00145829112175594
"323","pTau-231",-0.000596396072297575
"311","VEGFC",0.00105421906873045
"258","SFRP1",0.00990986092240039
"141","IL11",0.0106831257338093
"87","CXCL12",0.0115050568991786
"322","pTau-217",0.0120378882002369
"238","PDGFB",0.0123750197480443
"173","IL2RB",0.0171145917016575
"274","TGFB3",0.0233433162834367
"151","IL17A|IL17F",0.0253764392701234
"92","CXCL3",0.0286832901158622
"67","CNTF",0.029621907594432
"294","TNFRSF9",0.0305283334405744
"208","MICA",0.0322545227106476
"183","IL5",0.0349152839397349
"188","IL7",0.0359107975523207
"113","GDF15",0.0382310552386774
"254","SCG2",0.0466679728022665
"214","MMP3",0.0471846998655126
"130","IFNA2",0.0476481380519453
"37","CCL23",0.0479018144665743
"13","ARSA",0.0481157432113191
"126","HTT",0.048525882851189
"81","CTSS",0.0509834205593382
"6","ANGPT1",0.0516107918161195
"14","Aβ38",0.0529734275068122
"220","NAMPT",0.0552245966380681
