"","Variable","Importance","StDev"
"1","NEFL",0.0730912061737851,0.00686736518089185
"2","CCL11",0.0712940448498598,0.00729077566435469
"3","NEFH",0.0711948269129989,0.00799548655492697
"4","TREM2",0.0615900843307306,0.00699243269033614
"5","GFAP",0.0553832722409295,0.00543904710726163
"6","CHI3L1",0.051596610637657,0.00572127934399295
"7","TNFSF15",0.0477094399326175,0.00462824095601359
"8","FABP3",0.0470560157899715,0.00594879186398337
"9","VEGFD",0.0440755247023846,0.00613071318252907
"10","pTau-181",0.0421971738751951,0.00523528508936869
"11","HLA-DRA",0.0373904060249367,0.00522671887463206
"12","IGFBP7",0.0371416270415701,0.00471611199224919
"13","pTau-231",0.0337793209398409,0.00534022588313429
"14","TREM1",0.0328921084885197,0.00491150343355726
"15","HAVCR1",0.0314564157298837,0.00427688313895419
"16","TSLP",0.0303065659384885,0.00445212501917368
"17","TNFSF11",0.0291041778790547,0.00484032602561782
"18","TIMP1",0.0290308353610703,0.00467586004899383
"19","FGF21",0.0284579534830895,0.00470412254878378
"20","pTau-217",0.0277233023544699,0.00422471433385375
"21","CEACAM5",0.0270450390644741,0.00608085074922701
"22","MMP12",0.0261441560419586,0.00375119641897463
"23","SFTPD",0.0259478174091627,0.00522931639151423
"24","LGALS9",0.025672056954107,0.00540155692661069
"25","LAMP3",0.025403294470712,0.0048017817060794
"26","KITLG",0.0243254269773282,0.00440133656260311
"27","CCL13",0.0241959094572482,0.00377478984684979
"28","CXCL10",0.0241511590096042,0.00442673613964459
"29","FLT3LG",0.0232977121440443,0.00454448038976747
"30","IL5RA",0.0227605053895456,0.00408183284501564
"31","CCL7",0.0227470772852698,0.005101845026321
"32","IL15RA",0.0227357582089496,0.00437073872498397
"33","OSMR",0.0225252111042258,0.00309790769766511
"34","MAPT",0.0224256443226091,0.00447143167944734
"35","VEGFC",0.0220627198233779,0.00436335186936248
"36","Aβ40",0.0217257417715269,0.00419811352419124
"37","IL5",0.021545927718974,0.00449346600782917
"38","CCL2",0.0212782069948399,0.00446017906334735
"39","TNFSF9",0.0209432088615866,0.00475831112355437
