"","name","coefficient"
"1","(Intercept)",-19.4747605886436
"20","BMP7",-2.80741236917461
"82","CX3CL1",-2.65985319130235
"5","AGRP",-2.37576806019386
"276","THPO",-2.01858107102867
"195","KLRK1",-1.92650178552219
"272","TEK",-1.89989701079104
"35","CCL21",-1.86532117996632
"227","NPTXR",-1.69806236971248
"182","IL4R",-1.54400107406862
"58","CD63",-1.41558061735451
"159","IL18R1",-1.3076190867256
"255","SDC1",-1.23445581888191
"194","KLK6",-1.13982373312633
"314","VSNL1",-1.1248830377991
"140","IL10RB",-1.08710242470362
"189","IL7R",-1.05724642132975
"155","IL17RA",-1.03908889529456
"118","GOT1",-0.952942331127205
"39","CCL25",-0.946957514677678
"275","THBS2",-0.945040120409509
"51","CD274",-0.926370119068094
"36","CCL22",-0.923840964506815
"69","CRH",-0.899627469131177
"205","MAPT",-0.883127278204963
"78","CST7",-0.872966874229932
"61","CD83",-0.872414307126519
"16","Aβ42",-0.843073577667868
"248","REST",-0.842872794202798
"296","TNFSF11",-0.835912663593931
"120","GZMA",-0.822730256349362
"175","IL33",-0.801055000052754
"285","TNFRSF13C",-0.795551068667736
"40","CCL26",-0.781981043408113
"128","ICOSLG",-0.770603892625896
"293","TNFRSF8",-0.762552485333875
"224","NGF",-0.750380644288637
"21","BST2",-0.740020417752102
"158","IL18BP",-0.734705009426321
"295","TNFSF10",-0.722850028747233
"4","AGRN",-0.702008610905667
"106","FGF23",-0.662080275372537
"186","IL6R",-0.649212605253879
"32","CCL19",-0.617788459909214
"251","S100A9",-0.612049939256895
"74","CSF2RB",-0.601493394936083
"147","IL15",-0.599796371420473
"209","MICB",-0.581203353989793
"256","SELE",-0.580038429256127
"152","IL17B",-0.564964288887003
"10","APOE",-0.554703675542945
"270","TAFA5",-0.54188516622762
"237","PDGFA",-0.529850939889179
"318","YWHAZ",-0.522486449318256
"136","IGF1R",-0.521092354682952
"163","IL1R2",-0.511775183989797
"150","IL17A",-0.509972946353241
"219","MUC16",-0.508344146473248
"83","CXADR",-0.495304450239262
"94","CXCL6",-0.494144566473875
"102","FCN2",-0.485878277551567
"164","IL1RL1",-0.482465833952296
"168","IL22",-0.471544425522203
"89","CXCL14",-0.470376255177552
"268","SPP1",-0.466222931812285
"3","AGER",-0.457811954772713
"7","ANGPT2",-0.447789668523599
"303","TNFSF8",-0.446223925677293
"88","CXCL13",-0.44331731322827
"54","CD4",-0.43549753623396
"90","CXCL16",-0.432800277916243
"196","KNG1",-0.431516304037546
"250","S100A12",-0.404866627811113
"75","CSF3",-0.404041040390192
"171","IL27",-0.401394729881677
"240","PDLIM5",-0.400739812535875
"132","IFNG",-0.397961134857231
"178","IL36B",-0.397376030305251
"17","BACE1",-0.39608594549316
"156","IL17RB",-0.389971137609882
"245","PSEN1",-0.38450895643392
"165","IL1RN",-0.374235922521312
"53","CD3E",-0.349394890383335
"235","PDCD1",-0.344601138772894
"172","IL2RA",-0.34256685010255
"281","TNF",-0.338850689769472
"206","MDH1",-0.338732618095563
"56","CD40LG",-0.328840497967565
"170","IL24",-0.320745623341338
"70","CRP",-0.320359784087914
"231","OSM",-0.312432943878745
"278","TIMP2",-0.296180103591056
"264","SNAP25",-0.290054766683995
"99","EPO",-0.26289921942553
"267","SOD1",-0.256043659334268
"8","ANXA1",-0.246379961024939
"34","CCL20",-0.240965891320147
"116","GDNF",-0.226035946377111
"174","IL32",-0.225447105042438
"84","CXCL1",-0.224112969342872
"30","CCL16",-0.209106795103729
"181","IL4",-0.205786506695086
"133","IFNL1",-0.20377188680455
"97","EGF",-0.203694089434017
"47","CCL8",-0.198731983797472
"161","IL1B",-0.197052818488333
"9","ANXA5",-0.188544909295143
"71","CSF1",-0.184116923881068
"73","CSF2",-0.181604419844695
"254","SCG2",-0.171333415357127
"201","LIF",-0.171160142129439
"134","IFNL2; IFNL3",-0.168663432726895
"230","NTF3",-0.167661259749225
"131","IFNB1",-0.167444201591445
"153","IL17C",-0.165611133073128
"86","CXCL11",-0.161057250809926
"62","CD93",-0.158325313900935
"280","TLR3",-0.154191151066184
"247","PTX3",-0.153966464700145
"6","ANGPT1",-0.14960923369115
"160","IL19",-0.139644832293131
"139","IL10",-0.136058480908303
"109","FLT4",-0.12438603810733
"154","IL17F",-0.121398735099774
"98","ENO2",-0.119308455989055
"286","TNFRSF14",-0.118229307261015
"49","CD200R1",-0.115544788960661
"288","TNFRSF18",-0.112833677651838
"142","IL12B",-0.1106174423423
"31","CCL17",-0.108639817788915
"19","BDNF",-0.100647116349025
"101","FASLG",-0.0959744539109271
"48","CD200",-0.093947456515475
"215","MMP8",-0.0897238505719305
"246","PTN",-0.0845413329839155
"265","SNCA",-0.0815736074539263
"129","IFNA1; IFNA13",-0.0815324291035584
"72","CSF1R",-0.0720507205352773
"110","FOLR1",-0.0716795730969597
"299","TNFSF14",-0.071588083479643
