"","name","coefficient"
"1","(Intercept)",-22.9189931337895
"50","CX3CL1",-4.17143661964129
"11","BMP7",-3.55037307143733
"165","THPO",-2.95567518136375
"4","AGRP",-2.82197103950126
"114","KLRK1",-2.5513416269496
"163","TEK",-2.08543896551307
"138","NPTXR",-2.04573913917124
"21","CCL21",-1.90900577714046
"34","CD63",-1.62049671283385
"91","IL18R1",-1.57811656030282
"153","SDC1",-1.41175751859048
"185","VSNL1",-1.26278190499008
"171","TNFRSF8",-1.21887263278316
"22","CCL22",-1.16726717209996
"24","CCL25",-1.16585106242682
"70","GOT1",-1.12005241772575
"173","TNFSF11",-0.97908709311157
"47","CST7",-0.96248219070255
"164","THBS2",-0.932295208670772
"12","BST2",-0.898013331846615
"25","CCL26",-0.863767944566989
"41","CRH",-0.847646423171568
"104","IL4R",-0.834967713165906
"122","MAPT",-0.804461206011673
"61","FGF23",-0.75112928731446
"151","S100A9",-0.714701766686104
"108","IL7R",-0.694285354002218
"162","TAFA5",-0.691023247913508
"169","TNFRSF13C",-0.666457893614218
"9","Aβ42",-0.653212887686822
"19","CCL19",-0.651181839981244
"149","REST",-0.63035995415942
"43","CSF2RB",-0.54920404449507
"150","S100A12",-0.547111946657391
"123","MICB",-0.541009865337708
"113","KLK6",-0.532107122512182
"87","IL17A",-0.502779886188633
"100","IL33",-0.499193352843124
"90","IL18BP",-0.466693216540653
"78","IFNG",-0.462851439806109
"146","PDLIM5",-0.455743867334989
"143","PDCD1",-0.452582286917851
"36","CD83",-0.43917179058009
"96","IL22",-0.432657842744599
"161","SPP1",-0.414184550890719
"145","PDGFA",-0.409857291755867
"130","MUC16",-0.400778372491079
"57","FCN2",-0.382418786227484
"52","CXCL14",-0.372485702709109
"135","NGF",-0.355984966489511
"94","IL1RN",-0.321573497328429
"88","IL17RA",-0.320923177822886
"72","GZMA",-0.315523371943784
"97","IL24",-0.307740201620604
"54","CXCL6",-0.304995019228569
"154","SELE",-0.304192636883813
"30","CD274",-0.2959829232894
"115","KNG1",-0.287678707398356
"44","CSF3",-0.265167110242632
"80","IL10RB",-0.253599965285856
"140","OSM",-0.234035271040621
"177","TNFSF8",-0.231047669389299
"84","IL15",-0.229445957494293
"5","ANGPT2",-0.220066594117291
"172","TNFSF10",-0.219964960785788
"31","CD3E",-0.212985253262767
"98","IL27",-0.205403011864109
"107","IL6R",-0.186927820079071
"68","GDNF",-0.186135772356527
"6","ANXA1",-0.181301652356932
"101","IL36B",-0.175441027430809
"99","IL32",-0.124465803481564
"77","ICOSLG",-0.105086358554476
"167","TNF",-0.0941002984716859
"29","CD200",-0.070531905236504
"7","APOE",-0.0687224232173498
"18","CCL16",-0.0658914654350168
"42","CRP",-0.0545606572459479
"188","YWHAZ",-0.0519889225145935
"139","NTF3",-0.0401199377450828
"3","AGER",-0.0366374625465885
"32","CD40LG",-0.0271389080523964
"166","TLR3",-0.0169015479762738
"93","IL1RL1",-0.000694823181760105
"62","FLT1",0.000479463855266267
"48","CTLA4",0.00330193553827761
"190","pTau-217",0.00367892616674161
"59","FGF2",0.00559502850778469
"110","IRAK4",0.00737870958771136
"131","NAMPT",0.0119005651727209
"116","LAG3",0.0149311481203411
"45","CSF3R",0.0259636677930752
"49","CTSS",0.0271657282828182
"160","SNCB",0.0290154130477114
"73","GZMB",0.0357594887155314
"158","SLIT2",0.0459730346540575
"121","LTA|LTB",0.0463034475629352
"64","FLT4",0.0516653267181655
"156","SFRP1",0.0605269266012812
"187","WNT7A",0.0611953492270987
"56","FABP3",0.0630245563619285
"10","BASP1",0.0677367305909973
"119","LGALS9",0.0911844463157245
"74","HAVCR1",0.0936875822100566
"103","IL3RA",0.0983711526941079
"124","MIF",0.10947905180096
"39","CNTF",0.114131521327835
"79","IFNW1",0.115559573818714
"184","VGF",0.115740617022194
"136","NPTX1",0.118424396587615
"33","CD46",0.118572162899545
"148","PRDX6",0.120173755678929
"37","CEACAM5",0.122139286787849
"155","SELP",0.123380584498589
"181","UCHL1",0.128255114813528
"102","IL36G",0.132548726874675
"63","FLT3LG",0.149172042962523
"8","AREG",0.152207535047929
"147","PGF",0.15245157873228
