"","name","coefficient"
"1","(Intercept)",-10.492098254016
"5","AGRP",-1.90168999612765
"276","THPO",-1.61711883108704
"195","KLRK1",-1.5673234797712
"20","BMP7",-1.51049506661005
"182","IL4R",-1.49177954029694
"227","NPTXR",-1.27230742508611
"255","SDC1",-1.24709757859873
"58","CD63",-1.20556481505611
"35","CCL21",-1.12656265039737
"189","IL7R",-1.11260127870466
"314","VSNL1",-1.11247247644183
"3","AGER",-1.1061722429783
"272","TEK",-1.0637755860665
"163","IL1R2",-1.06150070410407
"82","CX3CL1",-0.984353542992989
"51","CD274",-0.937578610891886
"101","FASLG",-0.921148584484203
"49","CD200R1",-0.878679435545445
"118","GOT1",-0.842280981742649
"78","CST7",-0.796761791199108
"147","IL15",-0.718643972851701
"296","TNFSF11",-0.701577843773184
"219","MUC16",-0.699691697076734
"248","REST",-0.672637248528088
"178","IL36B",-0.669751120927075
"251","S100A9",-0.665891712704409
"285","TNFRSF13C",-0.664158157461642
"155","IL17RA",-0.66136289659932
"39","CCL25",-0.64072514871091
"88","CXCL13",-0.590395387172727
"66","CLEC4A",-0.588877217898466
"152","IL17B",-0.587523356364065
"194","KLK6",-0.584481032482771
"295","TNFSF10",-0.566474577915385
"293","TNFRSF8",-0.557901980737174
"36","CCL22",-0.554938026897542
"275","THBS2",-0.553789750857201
"21","BST2",-0.544890145530305
"140","IL10RB",-0.539655813468878
"203","LTA",-0.537235814104776
"256","SELE",-0.53493466226459
"4","AGRN",-0.521393263167284
"71","CSF1",-0.499146929344574
"318","YWHAZ",-0.496953261860856
"40","CCL26",-0.483402264067076
"106","FGF23",-0.463419259691056
"159","IL18R1",-0.46174210726739
"17","BACE1",-0.454002006650412
"235","PDCD1",-0.445316971191172
"102","FCN2",-0.443604463525529
"54","CD4",-0.434221356698097
"94","CXCL6",-0.42809897199809
"164","IL1RL1",-0.406977851595123
"69","CRH",-0.397796637071147
"224","NGF",-0.385269378171622
"205","MAPT",-0.382183112379941
"74","CSF2RB",-0.374646224800003
"89","CXCL14",-0.360996757358534
"53","CD3E",-0.343160147873343
"196","KNG1",-0.328435280306508
"30","CCL16",-0.324289701477452
"240","PDLIM5",-0.322303824356439
"120","GZMA",-0.322134063200394
"158","IL18BP",-0.313838811806691
"34","CCL20",-0.311469005553097
"207","MERTK",-0.302608234142903
"10","APOE",-0.287341886672747
"270","TAFA5",-0.281330024701206
"288","TNFRSF18",-0.277307772841072
"116","GDNF",-0.272361761675784
"151","IL17A|IL17F",-0.269681408961638
"62","CD93",-0.26104145162011
"168","IL22",-0.260532078385944
"61","CD83",-0.26001380303042
"250","S100A12",-0.237457699783773
"237","PDGFA",-0.234814982971964
"7","ANGPT2",-0.23347594546101
"130","IFNA2",-0.233305536274166
"246","PTN",-0.233027223874919
"32","CCL19",-0.232828808645071
"161","IL1B",-0.23247109242121
"75","CSF3",-0.222356247897533
"90","CXCL16",-0.218742928964011
"172","IL2RA",-0.214327233922915
"201","LIF",-0.213747100503461
"8","ANXA1",-0.212328087454302
"128","ICOSLG",-0.209979139636352
"291","TNFRSF21",-0.207651620519571
"175","IL33",-0.205191448130915
"231","OSM",-0.19942459545261
"70","CRP",-0.190689847750753
"150","IL17A",-0.190170974455895
"267","SOD1",-0.187930910234076
"171","IL27",-0.186242841679282
"308","UCHL1",-0.184176527173279
"209","MICB",-0.183517482243218
"139","IL10",-0.177869038260246
"217","MPO",-0.174702936781855
"167","IL20",-0.171407412827306
"215","MMP8",-0.160036807878952
"170","IL24",-0.15619669002016
"83","CXADR",-0.154613110676075
"268","SPP1",-0.151168709890908
"280","TLR3",-0.147655007556214
"247","PTX3",-0.146074763283456
"286","TNFRSF14",-0.146042105924541
"174","IL32",-0.143114836182169
"142","IL12B",-0.133746954326872
"153","IL17C",-0.133114241435214
"310","VEGFA",-0.129040889723461
"24","CALCA",-0.128953619740997
"179","IL36G",-0.125326045576096
"264","SNAP25",-0.121068558226818
"281","TNF",-0.118662203547118
"154","IL17F",-0.112682552272221
"131","IFNB1",-0.102649886228796
"262","SLIT2",-0.102342019894576
"188","IL7",-0.101699506181569
"72","CSF1R",-0.101080998065449
"9","ANXA5",-0.101066168932085
"86","CXCL11",-0.0996891445200677
"230","NTF3",-0.0971030429583857
"87","CXCL12",-0.0961683977452521
"99","EPO",-0.094023442729721
"165","IL1RN",-0.0903897851680189
"56","CD40LG",-0.0883015815474349
"173","IL2RB",-0.0837594661444537
"160","IL19",-0.0802544264968105
"132","IFNG",-0.0790370563661462
"141","IL11",-0.0770250283893778
"45","CCL5",-0.0705964118418455
"185","IL6",-0.067204065668465
"156","IL17RB",-0.0661815917415707
"95","CXCL8",-0.0656333897285458
"206","MDH1",-0.0610086753199431
"290","TNFRSF1B",-0.0608107018139526
"11","APOE4",-0.0596225317512216
"12","AREG",-0.050397834538917
"97","EGF",-0.0473117419874674
"133","IFNL1",-0.0441770839959725
"80","CTLA4",-0.0433612361078685
"238","PDGFB",-0.0378126439918758
"31","CCL17",-0.0325017047113077
"303","TNFSF8",-0.0318544840444794
"181","IL4",-0.0302795576484799
"91","CXCL2",-0.0219209547210396
"76","CSF3R",-0.0157665248843999
"84","CXCL1",-0.0154736130974918
"67","CNTF",-0.01448378006836
"127","ICAM1",-0.0121282033907413
"176","IL34",-0.0113705507548834
"266","SNCB",-0.0107298819122856
"129","IFNA1; IFNA13",-0.0103691245186448
"48","CD200",-0.00815008908012732
"245","PSEN1",-0.00391596562345296
"320","pTDP43-409",-0.00253314996293927
"249","RUVBL2",-0.000950612766434971
"229","NRGN",0.00496861964456711
"299","TNFSF14",0.00521763538983556
"134","IFNL2; IFNL3",0.00625363139016171
"269","SQSTM1",0.00730441935757061
"315","VSTM1",0.0108255520634437
"124","HGF",0.0143602051774972
"313","VGF",0.0228865915857203
"204","LTA|LTB",0.0239224187960646
"19","BDNF",0.029931337667501
"228","NPY",0.0312692601159145
"234","PARK7",0.0316542559242345
"47","CCL8",0.0319339510949419
"274","TGFB3",0.0345516398661585
"294","TNFRSF9",0.0350802256045844
"135","IFNW1",0.0366926786784786
"81","CTSS",0.0419614757524875
"233","Oligo-SNCA",0.0420188578766418
"220","NAMPT",0.046207508776162
"23","CALB2",0.0473078726945676
"311","VEGFC",0.0520996645298385
"260","SIRPA",0.0534850738152656
"136","IGF1R",0.054537920441964
"92","CXCL3",0.0578428479865366
"254","SCG2",0.0613790270640194
"79","CTF1",0.0615940472489414
"110","FOLR1",0.0668998586289211
"258","SFRP1",0.0669661007982359
"208","MICA",0.0698147672486978
"242","PGK1",0.0747939852314893
"65","CHIT1",0.0751410350433411
"15","Aβ40",0.0775776215735725
"43","CCL3",0.0799713526608969
"13","ARSA",0.0810684787946767
"271","TARDBP",0.08230766813879
"211","MME",0.0868265698653672
"123","HBA1",0.0896432266605435
"186","IL6R",0.0912355221748401
"169","IL23",0.0926137116165544
"253","SAA1",0.0996280419518019
"113","GDF15",0.100202593088586
"138","IKBKG",0.105052172706539
"319","pSNCA-129",0.106748368904211
"14","Aβ38",0.107544192755062
"18","BASP1",0.110401711480853
