"","name","coefficient"
"5","AGRP",-2.16835690590029
"276","THPO",-1.9787625108279
"195","KLRK1",-1.82258342289777
"20","BMP7",-1.81297826508684
"182","IL4R",-1.60000442282986
"255","SDC1",-1.40477532981194
"227","NPTXR",-1.39166466994198
"58","CD63",-1.33967191355475
"35","CCL21",-1.33139726757856
"272","TEK",-1.27887157667326
"82","CX3CL1",-1.26948255599675
"314","VSNL1",-1.24877583439094
"3","AGER",-1.23172020267417
"189","IL7R",-1.20026291265421
"163","IL1R2",-1.17345415306261
"51","CD274",-1.10737720041511
"118","GOT1",-0.98103576746383
"101","FASLG",-0.96603050590027
"78","CST7",-0.951135476062546
"147","IL15",-0.833472168534949
"219","MUC16",-0.824093529245248
"49","CD200R1",-0.817086613860035
"39","CCL25",-0.786297056299705
"285","TNFRSF13C",-0.772130893653693
"248","REST",-0.766605318636449
"4","AGRN",-0.734250606692526
"251","S100A9",-0.733391547735829
"194","KLK6",-0.711914111944538
"36","CCL22",-0.707500908805578
"88","CXCL13",-0.707030608812351
"296","TNFSF11",-0.688630769357319
"293","TNFRSF8",-0.67537148332421
"152","IL17B",-0.666259089469158
"155","IL17RA",-0.664239440883357
"178","IL36B",-0.660612990280697
"295","TNFSF10",-0.659768902490213
"140","IL10RB",-0.652721998615137
"318","YWHAZ",-0.650061089811634
"66","CLEC4A",-0.644048862951192
"275","THBS2",-0.63701325477925
"17","BACE1",-0.619517431680994
"205","MAPT",-0.615070387838211
"21","BST2",-0.59799298622114
"40","CCL26",-0.58455507365709
"159","IL18R1",-0.569400765914456
"102","FCN2",-0.529516718693352
"106","FGF23",-0.511936130916965
"164","IL1RL1",-0.510478872152453
"256","SELE",-0.509450836117949
"94","CXCL6",-0.506920598657539
"54","CD4",-0.477318059360539
"235","PDCD1",-0.473698912799525
"71","CSF1",-0.469994876123198
"203","LTA",-0.442920427025066
"74","CSF2RB",-0.432491380320218
"30","CCL16",-0.402724964469381
"288","TNFRSF18",-0.392362954068002
"196","KNG1",-0.390656464494063
"34","CCL20",-0.384019125290949
"270","TAFA5",-0.383366427326232
"240","PDLIM5",-0.379964142453779
"89","CXCL14",-0.378586422318935
"120","GZMA",-0.378447150790278
"69","CRH",-0.371237084649398
"53","CD3E",-0.355331383095873
"7","ANGPT2",-0.342224393982646
"128","ICOSLG",-0.335551449998419
"158","IL18BP",-0.317159177804972
"175","IL33",-0.313602934946586
"237","PDGFA",-0.311774338442257
"61","CD83",-0.311305245263844
"62","CD93",-0.301365394931809
"308","UCHL1",-0.299119117303956
"224","NGF",-0.296228252741548
"151","IL17A|IL17F",-0.283679357838592
"246","PTN",-0.280982924481767
"116","GDNF",-0.279304578295937
"10","APOE",-0.277883614728826
"168","IL22",-0.267154262115456
"291","TNFRSF21",-0.264957487504411
"207","MERTK",-0.260057771905941
"32","CCL19",-0.256872195444952
"70","CRP",-0.248612243424826
"130","IFNA2",-0.247778748619195
"172","IL2RA",-0.24684827024872
"75","CSF3",-0.242206858719255
"267","SOD1",-0.235641070558395
"250","S100A12",-0.233562621602758
"150","IL17A",-0.23248949363702
"8","ANXA1",-0.22281610988035
"268","SPP1",-0.219550900659792
"201","LIF",-0.217395493250761
"90","CXCL16",-0.217298109798908
"161","IL1B",-0.209741528085798
"286","TNFRSF14",-0.199339924054621
"310","VEGFA",-0.193489325754595
"209","MICB",-0.190942527870223
"139","IL10",-0.182947114612625
"171","IL27",-0.179835754913241
"174","IL32",-0.169811226714718
"231","OSM",-0.169684662026732
"86","CXCL11",-0.16850350763678
"99","EPO",-0.161872933044889
"24","CALCA",-0.160257220072298
