"","name","coefficient"
"276","THPO",-2.9921758178081
"5","AGRP",-2.76706520463079
"195","KLRK1",-2.58113834745737
"20","BMP7",-2.45405770724039
"35","CCL21",-2.0582053636362
"82","CX3CL1",-2.02466997311501
"272","TEK",-1.80373463062715
"255","SDC1",-1.70898040797062
"182","IL4R",-1.61575495622748
"163","IL1R2",-1.55385158100218
"58","CD63",-1.54194508769181
"227","NPTXR",-1.45796699492565
"3","AGER",-1.44444506862112
"314","VSNL1",-1.39402005973807
"51","CD274",-1.37731722548942
"189","IL7R",-1.29628213272018
"205","MAPT",-1.28417472962338
"78","CST7",-1.27759748788115
"4","AGRN",-1.27495592618569
"118","GOT1",-1.22832456144576
"140","IL10RB",-1.19649215349923
"36","CCL22",-1.15617167459003
"39","CCL25",-1.15212985636224
"88","CXCL13",-1.09156114366316
"285","TNFRSF13C",-1.07163235184173
"318","YWHAZ",-1.06387927606441
"219","MUC16",-1.05741815107234
"101","FASLG",-1.03818738189961
"194","KLK6",-1.02841590488585
"293","TNFRSF8",-0.966250420944393
"295","TNFSF10",-0.947469782926149
"17","BACE1",-0.931268487384206
"159","IL18R1",-0.896181183822586
"251","S100A9",-0.892642741637656
"152","IL17B",-0.890641745581189
"66","CLEC4A",-0.887262452330577
"110","FOLR1",-0.849904121988888
"248","REST",-0.827785962316699
"275","THBS2",-0.82694978736283
"147","IL15",-0.815752103336866
"128","ICOSLG",-0.804555932379771
"164","IL1RL1",-0.771721165477822
"40","CCL26",-0.747810217173695
"102","FCN2",-0.744694741173471
"21","BST2",-0.728188220699283
"7","ANGPT2",-0.709776297321889
"120","GZMA",-0.684081156644846
"270","TAFA5",-0.668067500589322
"175","IL33",-0.661730146740214
"308","UCHL1",-0.653790596118707
"288","TNFRSF18",-0.625391820526486
"178","IL36B",-0.617819587720904
"94","CXCL6",-0.607091925456316
"106","FGF23",-0.579336694540746
"54","CD4",-0.575443261862468
"34","CCL20",-0.574391207821212
"235","PDCD1",-0.568292231413322
"49","CD200R1",-0.562837012820097
"237","PDGFA",-0.552546813575415
"30","CCL16",-0.552168119481465
"74","CSF2RB",-0.539447562430254
"296","TNFSF11",-0.534412303913547
"240","PDLIM5",-0.525850422006191
"62","CD93",-0.51998020037063
"268","SPP1",-0.459889925063635
"246","PTN",-0.457418142603398
"196","KNG1",-0.450894725563568
"291","TNFRSF21",-0.440567866675468
"290","TNFRSF1B",-0.430400331304837
"136","IGF1R",-0.419426999294657
"172","IL2RA",-0.410472313212146
"71","CSF1",-0.407531135108595
"155","IL17RA",-0.406148152575154
"70","CRP",-0.404698170926718
"86","CXCL11",-0.402049196899122
"89","CXCL14",-0.392757462471443
"23","CALB2",-0.387978078860102
"310","VEGFA",-0.387604262882461
"267","SOD1",-0.383319238255869
"186","IL6R",-0.373838464405117
"53","CD3E",-0.355430289984458
"95","CXCL8",-0.348892352549303
"158","IL18BP",-0.338564647857575
"150","IL17A",-0.328446609334283
"99","EPO",-0.326108566471391
"61","CD83",-0.308548449277901
"303","TNFSF8",-0.307807201729355
"56","CD40LG",-0.307677373114553
"72","CSF1R",-0.297289218720703
"185","IL6",-0.293215067690949
"181","IL4",-0.28809428279872
"151","IL17A|IL17F",-0.287423957311475
"116","GDNF",-0.27142155235764
"286","TNFRSF14",-0.268840166941209
"174","IL32",-0.265378270147696
"132","IFNG",-0.264423474774385
"168","IL22",-0.262273324009662
"76","CSF3R",-0.257997830655782
"24","CALCA",-0.241430640664508
"130","IFNA2",-0.240353984575397
"75","CSF3",-0.235582203688975
"8","ANXA1",-0.234730545434242
"15","Aβ40",-0.212098146329939
"256","SELE",-0.211685972145561
"142","IL12B",-0.211159141811031
"230","NTF3",-0.210368709139143
"171","IL27",-0.204824804207155
"139","IL10",-0.203279544176077
"201","LIF",-0.199832997783576
"250","S100A12",-0.198835492583717
"31","CCL17",-0.190615872056364
"9","ANXA5",-0.188521132762588
"322","pTau-217",-0.185612814716611
"69","CRH",-0.185053716538358
"188","IL7",-0.183819747356167
"91","CXCL2",-0.17899868040856
"206","MDH1",-0.177404808263303
"47","CCL8",-0.174732997275226
"281","TNF",-0.163113351102429
"323","pTau-231",-0.157270084401165
"84","CXCL1",-0.154744316796183
"262","SLIT2",-0.152887016292578
"32","CCL19",-0.145648182291857
"165","IL1RN",-0.144153268194621
"170","IL24",-0.139769498052781
"154","IL17F",-0.13560396073287
"207","MERTK",-0.134394840107487
"311","VEGFC",-0.132177005711797
"161","IL1B",-0.125039190761955
"217","MPO",-0.113973432178998
"153","IL17C",-0.113070615647494
"45","CCL5",-0.111159523926842
"238","PDGFB",-0.109322295125275
"133","IFNL1",-0.107412221698717
"14","Aβ38",-0.104218051498793
"209","MICB",-0.103054055658542
"269","SQSTM1",-0.0899777732995221
"10","APOE",-0.088997279436182
"11","APOE4",-0.086979282364902
"176","IL34",-0.080805713640697
"156","IL17RB",-0.0792380839939944
"97","EGF",-0.0753560506746656
"46","CCL7",-0.0676508543393313
"79","CTF1",-0.0675176114897399
"141","IL11",-0.0643781254236857
"129","IFNA1; IFNA13",-0.0589224783971209
"124","HGF",-0.0536057244740387
"229","NRGN",-0.0514962978027803
