"","name","coefficient"
"1","(Intercept)",-17.9443521305232
"5","AGRP",-1.77680745892603
"276","THPO",-1.44334752450585
"195","KLRK1",-1.43514518862272
"182","IL4R",-1.40882207035079
"20","BMP7",-1.37068299436817
"227","NPTXR",-1.19221080594809
"255","SDC1",-1.16109828855864
"58","CD63",-1.129269494612
"189","IL7R",-1.05507923100142
"3","AGER",-1.04243714799743
"35","CCL21",-1.04183237383175
"314","VSNL1",-1.04137795108281
"163","IL1R2",-1.00957461992987
"272","TEK",-0.975631580965666
"49","CD200R1",-0.906379785707536
"101","FASLG",-0.89896597393451
"51","CD274",-0.860540494842864
"82","CX3CL1",-0.850031203509253
"118","GOT1",-0.757860851670567
"78","CST7",-0.718744399458638
"296","TNFSF11",-0.69608833211648
"178","IL36B",-0.658778902702805
"219","MUC16",-0.637798423111596
"147","IL15",-0.633336938690813
"251","S100A9",-0.632237996023591
"155","IL17RA",-0.625755799836382
"285","TNFRSF13C",-0.6145324290073
"248","REST",-0.609503330413833
"39","CCL25",-0.570906159072023
"66","CLEC4A",-0.562778894821561
"203","LTA",-0.551730339278268
"152","IL17B",-0.543779361016147
"88","CXCL13",-0.537199093877411
"256","SELE",-0.534978454390911
"295","TNFSF10",-0.527826457355596
"21","BST2",-0.526127021313991
"293","TNFRSF8",-0.518683872185371
"275","THBS2",-0.512122836281531
"71","CSF1",-0.508603119232719
"194","KLK6",-0.500190269268826
"36","CCL22",-0.488009717810416
"140","IL10RB",-0.469902771169224
"4","AGRN",-0.439862368475474
"40","CCL26",-0.432648822462456
"318","YWHAZ",-0.430701074956982
"106","FGF23",-0.429570072855945
"235","PDCD1",-0.422562710449231
"54","CD4",-0.415540338831439
"102","FCN2",-0.404351827440903
"69","CRH",-0.400362335985976
"159","IL18R1",-0.390389970192873
"17","BACE1",-0.38660854325844
"224","NGF",-0.386455144641188
"94","CXCL6",-0.382734585470948
"164","IL1RL1",-0.35219785321178
"89","CXCL14",-0.346299467659339
"74","CSF2RB",-0.343547514497099
"53","CD3E",-0.337702881943394
"196","KNG1",-0.313138359344607
"207","MERTK",-0.306000464401483
"120","GZMA",-0.296468920924414
"240","PDLIM5",-0.295124202451235
"158","IL18BP",-0.28983070122771
"30","CCL16",-0.286283708727282
"34","CCL20",-0.285483748516465
"10","APOE",-0.277480233903922
"116","GDNF",-0.265048139351111
"205","MAPT",-0.259813794292766
"151","IL17A|IL17F",-0.255899518200666
"168","IL22",-0.252801453692214
"62","CD93",-0.244846009614477
"250","S100A12",-0.237615885003389
"161","IL1B",-0.234169617015029
"270","TAFA5",-0.231896097596621
"288","TNFRSF18",-0.231619841553853
"61","CD83",-0.230869164305059
"130","IFNA2",-0.221183753301402
"32","CCL19",-0.219916253721421
"75","CSF3",-0.212077303103798
"231","OSM",-0.20935101612566
"201","LIF",-0.203972449077816
"8","ANXA1",-0.203330316935798
"90","CXCL16",-0.202391783031554
"246","PTN",-0.202008879664124
"7","ANGPT2",-0.198339327459047
"237","PDGFA",-0.195446652769901
"217","MPO",-0.195145547782929
"291","TNFRSF21",-0.194688332059037
"167","IL20",-0.192139288847118
"171","IL27",-0.187010323471072
"172","IL2RA",-0.182955555671007
"215","MMP8",-0.175856793887551
"83","CXADR",-0.171731617714785
"139","IL10",-0.17109653614215
"150","IL17A",-0.169808466661739
"209","MICB",-0.169693353923391
"247","PTX3",-0.167273142951405
"267","SOD1",-0.166965749665211
"70","CRP",-0.163663946983109
"128","ICOSLG",-0.162654057887629
"179","IL36G",-0.160867219156284
"280","TLR3",-0.154107734817004
"170","IL24",-0.151174344220458
"264","SNAP25",-0.1450127597764
"175","IL33",-0.140618686736259
"308","UCHL1",-0.138080113490287
"174","IL32",-0.132637258697433
"286","TNFRSF14",-0.12909419501033
"142","IL12B",-0.12217067027799
"268","SPP1",-0.120526677621933
"24","CALCA",-0.119561517543268
"310","VEGFA",-0.117517749435268
"153","IL17C",-0.117279817104315
"154","IL17F",-0.105844551905613
"131","IFNB1",-0.102629394605194
"87","CXCL12",-0.102623743651706
"281","TNF",-0.101098989485234
"173","IL2RB",-0.0946386457097517
"9","ANXA5",-0.0909293771137341
"72","CSF1R",-0.0853807288569509
"165","IL1RN",-0.0835236628983613
"230","NTF3",-0.0834889750519359
"188","IL7",-0.0808559724192561
"141","IL11",-0.0796598640125378
"160","IL19",-0.0791551348145987
"262","SLIT2",-0.0769194317145955
"56","CD40LG",-0.0751141870934217
"12","AREG",-0.0742761643835361
"86","CXCL11",-0.0717604051520363
"45","CCL5",-0.0653472110880668
"132","IFNG",-0.0638655320946835
"156","IL17RB",-0.0630277606134175
"99","EPO",-0.0624188646161074
"11","APOE4",-0.0546118948059934
"206","MDH1",-0.0470016639996474
"97","EGF",-0.0449757970162484
"290","TNFRSF1B",-0.0424645341032358
"185","IL6",-0.0403026639788057
"133","IFNL1",-0.038568702352794
"80","CTLA4",-0.0359415967568655
"67","CNTF",-0.0324838463951475
"238","PDGFB",-0.0324676410906145
"95","CXCL8",-0.0291298214592473
"176","IL34",-0.0173636196330713
"303","TNFSF8",-0.0171234398396219
"127","ICAM1",-0.0145736405363439
"91","CXCL2",-0.010929891348034
"76","CSF3R",-0.010690715787528
"181","IL4",-0.0106849645575534
"31","CCL17",-0.0100747107448724
"48","CD200",-0.00913823605529816
"315","VSTM1",-0.00573989916050774
"129","IFNA1; IFNA13",-0.0054962928746456
"266","SNCB",-0.00532284912583524
"320","pTDP43-409",-0.00280459220427788
"299","TNFSF14",-0.00232730955850874
"84","CXCL1",-0.00150928699561424
"249","RUVBL2",-0.00051263723094384
"134","IFNL2; IFNL3",0.00124067274072337
