"","name","coefficient"
"5","AGRP",-2.55098931436322
"182","IL4R",-2.12207602610255
"195","KLRK1",-2.09619681576782
"20","BMP7",-1.87823725613259
"255","SDC1",-1.84608972043331
"82","CX3CL1",-1.78989423018224
"35","CCL21",-1.77268654357934
"58","CD63",-1.7449337645248
"272","TEK",-1.61868175557865
"159","IL18R1",-1.44486472859725
"189","IL7R",-1.4119370001258
"194","KLK6",-1.39810464875056
"314","VSNL1",-1.25114759722974
"227","NPTXR",-1.22664646221426
"293","TNFRSF8",-1.15743840050152
"264","SNAP25",-1.12366031819789
"296","TNFSF11",-1.1064562152213
"175","IL33",-1.09318134295707
"276","THPO",-1.08625492559179
"275","THBS2",-1.06226442789413
"155","IL17RA",-1.01065565104296
"78","CST7",-1.00063071925321
"235","PDCD1",-0.950753536441233
"256","SELE",-0.930822202288485
"251","S100A9",-0.92706068818356
"3","AGER",-0.919548718780487
"36","CCL22",-0.91744964594734
"10","APOE",-0.896034442434834
"101","FASLG",-0.853731827586673
"118","GOT1",-0.839586343887675
"248","REST",-0.833552059713382
"17","BACE1",-0.827470973601534
"164","IL1RL1",-0.813870325248188
"205","MAPT",-0.79642180322834
"163","IL1R2",-0.786585521982792
"66","CLEC4A",-0.783014691915361
"219","MUC16",-0.774702284940006
"21","BST2",-0.764373080255279
"270","TAFA5",-0.717146006432497
"147","IL15",-0.707903248178423
"281","TNF",-0.679430763039155
"285","TNFRSF13C",-0.633973164926529
"106","FGF23",-0.630222325264172
"318","YWHAZ",-0.613653107198045
"152","IL17B",-0.573083544533154
"51","CD274",-0.544974289485713
"207","MERTK",-0.541969216179211
"288","TNFRSF18",-0.535724538576187
"140","IL10RB",-0.525177092148173
"39","CCL25",-0.519122366180762
"206","MDH1",-0.513756595017369
"40","CCL26",-0.501532066275982
"295","TNFSF10",-0.498201767327577
"102","FCN2",-0.496524130616376
"196","KNG1",-0.48885212225584
"224","NGF",-0.486605490158109
"240","PDLIM5",-0.479863202191515
"94","CXCL6",-0.46617607283872
"186","IL6R",-0.459970897268417
"286","TNFRSF14",-0.451179102140992
"246","PTN",-0.436669876172394
"209","MICB",-0.435401248872552
"249","RUVBL2",-0.428035592037216
"237","PDGFA",-0.425686172629603
"4","AGRN",-0.416745045808738
"74","CSF2RB",-0.416740919126314
"254","SCG2",-0.412075100568923
"278","TIMP2",-0.400157216213614
"156","IL17RB",-0.398658349301179
"185","IL6",-0.395512898160881
"268","SPP1",-0.394020780798271
"116","GDNF",-0.384244660320595
"69","CRH",-0.383093538080326
"132","IFNG",-0.38084388065717
"165","IL1RN",-0.374970970805689
"161","IL1B",-0.362271929050552
"261","SLAMF1",-0.34892691883455
"201","LIF",-0.346921436806875
"267","SOD1",-0.343155682152812
"61","CD83",-0.34019755118814
"62","CD93",-0.33904922648777
"136","IGF1R",-0.325819722168795
"89","CXCL14",-0.324700490499813
"32","CCL19",-0.314157767650635
"88","CXCL13",-0.312100536381344
"53","CD3E",-0.306981078587019
"128","ICOSLG",-0.302650117502677
"71","CSF1",-0.298637406201837
"150","IL17A",-0.296445127817241
"30","CCL16",-0.289589347238841
"178","IL36B",-0.288941408323072
"247","PTX3",-0.284896498243933
"75","CSF3",-0.275724068139314
"49","CD200R1",-0.275412433976243
"250","S100A12",-0.274762960038208
"269","SQSTM1",-0.262978886704537
"129","IFNA1; IFNA13",-0.262965187108948
"282","TNFRSF11A",-0.242647689942857
"168","IL22",-0.241401756716144
"139","IL10",-0.241031366211245
"158","IL18BP",-0.228819816994485
"170","IL24",-0.220887467593317
"153","IL17C",-0.214896584117963
"181","IL4",-0.20521951763508
"24","CALCA",-0.202599799047107
"294","TNFRSF9",-0.199698368311456
"188","IL7",-0.186309496031902
"54","CD4",-0.184579292508466
"84","CXCL1",-0.181032655473547
"70","CRP",-0.171135483814566
"8","ANXA1",-0.16749607694087
"34","CCL20",-0.159493844469083
"127","ICAM1",-0.158378710922047
"19","BDNF",-0.153572144744289
"174","IL32",-0.15139084108456
"228","NPY",-0.151115676345121
"266","SNCB",-0.150150608924716
"7","ANGPT2",-0.133829366702102
"91","CXCL2",-0.127257600344518
"217","MPO",-0.125182577230601
"9","ANXA5",-0.124964091478299
"231","OSM",-0.113204637011936
"215","MMP8",-0.104607647532007
"315","VSTM1",-0.095785844811154
"86","CXCL11",-0.0949531078190752
"179","IL36G",-0.0901090170142295
"308","UCHL1",-0.0822352499404337
"45","CCL5",-0.0639445790822573
"245","PSEN1",-0.062918992314464
"67","CNTF",-0.0589048394388419
"48","CD200",-0.0587357324525105
"291","TNFRSF21",-0.0568943862048463
"229","NRGN",-0.0564855413116968
"154","IL17F",-0.0529329083731574
"131","IFNB1",-0.0488463027845571
"56","CD40LG",-0.0481784617778206
"97","EGF",-0.0417458243674927
"99","EPO",-0.0413581841881471
"47","CCL8",-0.0411915667675337
"303","TNFSF8",-0.0411406201867314
"230","NTF3",-0.0401004070821654
"120","GZMA",-0.038729914875542
"204","LTA|LTB",-0.0366858500886511
"133","IFNL1",-0.0357571983973705
"130","IFNA2",-0.0356094972991055
"121","GZMB",-0.0314247953544767
"290","TNFRSF1B",-0.0301824274227686
"15","Aβ40",-0.0251931560250033
"203","LTA",-0.0251453347586786
"176","IL34",-0.0227634716024378
"160","IL19",-0.021306583635266
"242","PGK1",-0.0181921022650183
"171","IL27",-0.017827304047334
"2","ACHE",-0.0151811874367149
"238","PDGFB",-0.0151327145013057
"95","CXCL8",-0.00413452180467396
"134","IFNL2; IFNL3",6.29604236469357e-05
"233","Oligo-SNCA",0.000904270817034624
"72","CSF1R",0.00116727448499902
"299","TNFSF14",0.00525942191699533
"107","FLT1",0.00577535989953995
"265","SNCA",0.00719877074140701
"11","APOE4",0.0121688811154042
"234","PARK7",0.0163671950636686
"310","VEGFA",0.0192213537557021
"43","CCL3",0.0213076543871233
"59","CD70",0.0284456721088636
"81","CTSS",0.0292620554636799
"220","NAMPT",0.0396387152984333
"92","CXCL3",0.0447707175913253
"113","GDF15",0.050710675873765
"173","IL2RB",0.051722251906429
"208","MICA",0.0548342370488982
"252","S100B",0.0560861714555804
"172","IL2RA",0.0592360136384441
"110","FOLR1",0.0603854631752159
"280","TLR3",0.0627436021225619
"298","TNFSF13",0.062746161143014
"31","CCL17",0.0693191377007001
"65","CHIT1",0.071854628418369
"279","TIMP3",0.0725638803066676
"271","TARDBP",0.0738588102009178
"124","HGF",0.0786678032525177
