"","Variable","Importance","StDev"
"1","GFAP",0.443121742741174,0.0698325209732914
"2","TREM2",0.390287006735373,0.0596979860385478
"3","CCL11",0.350427973934337,0.0647017148798903
"4","AGRP",0.350295775449751,0.0507647609600666
"5","CHI3L1",0.335945712491085,0.0542448535047339
"6","CNTN2",0.282390767814414,0.0492660078044592
"7","BMP7",0.277602933556267,0.0417092555958746
"8","NEFL",0.251890812515336,0.047016483102331
"9","CD63",0.250826065918275,0.0422970947615666
"10","NPTXR",0.236973916030963,0.0410876747130413
"11","TNFSF11",0.235746519374388,0.0435495832765059
"12","CST7",0.216997888360241,0.0383329125673326
"13","NEFH",0.214942516837186,0.0453853038001645
"14","FASLG",0.204957073091166,0.0347615454484098
"15","AGER",0.194814155840849,0.0328224763123617
"16","GDNF",0.188698472896512,0.0364238782955782
"17","MUC16",0.187201439525466,0.0323057180348945
"18","CRH",0.187181610907859,0.0374930614749314
"19","IL4R",0.183673975163165,0.0341678750609292
"20","KLRK1",0.178925133804349,0.0338416895729528
"21","VEGFD",0.175574083104402,0.0395072821742626
"22","S100A9",0.17429417615656,0.0360787391291801
"23","FABP3",0.17170467941176,0.0376372639185245
"24","IL7R",0.170409534529494,0.0360696143586653
"25","GDI1",0.169481869809559,0.0391475425276109
"26","TNFSF10",0.169388617951161,0.0321228944202984
"27","THPO",0.16905106042306,0.0302725380291577
"28","SDC1",0.168147857304894,0.0298529435964272
"29","VSNL1",0.159945360207363,0.0330105513681043
"30","IL5RA",0.151426703359642,0.0354108795271125
"31","TNFSF15",0.144954403431773,0.0352400297514996
"32","HLA-DRA",0.139576345197352,0.0364746060688791
"33","KDR",0.138336355418482,0.0211956533579991
"34","CD3E",0.130767935198701,0.0299423041561927
"35","HAVCR1",0.129997044321859,0.0338496042191517
"36","FGF21",0.119646348796883,0.0320728300951217
"37","FGF19",0.116985204797939,0.0249135422968793
"38","BST2",0.116954600322033,0.0228255006560046
"39","FCN2",0.115077865482253,0.0271294349352652
"40","TNFRSF13B",0.112622442328801,0.0291134335892443
"41","TAFA5",0.110861729632236,0.022906089635883
"42","SELE",0.109492714537449,0.0239448004866561
"43","ANXA1",0.109482056136613,0.0287710446094081
"44","GDF2",0.108313422264533,0.0274881187104704
"45","CXCL10",0.106379983729563,0.0283113020437986
"46","pTau-181",0.106141186396662,0.0291953092961247
"47","LAMP3",0.104994335669269,0.0267463616188763
"48","WNT16",0.101508528206909,0.0222409334925128
"49","CCL21",0.100606071630434,0.0262098361020563
"50","IL36B",0.0987802395698142,0.0225029119292432
"51","MICB",0.0979370413912161,0.022143203524747
"52","IL32",0.0975336152337035,0.0249376631450865
"53","IL36G",0.0961309943568363,0.0239741477050274
"54","TREM1",0.0958403291424534,0.031986663096924
"55","IL9",0.0938091750222959,0.0344721996566386
"56","IL12RB1",0.0935130442065413,0.0267851669042169
"57","IFNG",0.0908062781319324,0.0244751202576012
"58","MMP3",0.0904182635385685,0.0286715964387055
"59","GZMA",0.0895761309681765,0.0200324384146749
"60","CSF3",0.0894996777876723,0.0195453354131001
